date,headline_text,primary_category,categories,is_market_prices,is_supply_geopolitics,is_consumer_fuel,market_match_rule,supply_match_rule,consumer_match_rule,sentiment_compound,sentiment_positive,sentiment_negative,sentiment_neutral,sentiment_label
2004-03-18,us oil surges to 13 year high,market_prices,market_prices,True,False,False,oil_price_movement,,,0.0,0.0,0.0,1.0,neutral
2004-03-18,vibrating pedal saves on the petrol bill,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,0.0,0.0,0.0,1.0,neutral
2004-03-19,oil prices ease from 13 year high,market_prices,market_prices,True,False,False,oil_price,,,0.3612,0.294,0.0,0.706,positive
2004-03-29,australian coast opened up for oil exploration,supply_geopolitics,supply_geopolitics,False,True,False,,oil_exploration_drilling,,0.2263,0.241,0.0,0.759,positive
2004-03-31,govt releases oil exploration areas,supply_geopolitics,supply_geopolitics,False,True,False,,oil_exploration_drilling,,0.2263,0.322,0.0,0.678,positive
2004-03-31,oil price jumps ahead of output cut,market_prices,market_prices,True,False,False,oil_price,,,-0.2732,0.0,0.259,0.741,negative
2004-04-07,petrol price hike expected for easter,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,0.0,0.0,0.0,1.0,neutral
2004-04-10,oppn calls for reduced petrol prices,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,0.0,0.0,0.0,1.0,neutral
2004-04-12,libs call for action on petrol prices,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,0.0,0.0,0.0,1.0,neutral
2004-04-21,aust holiday for un official linked to iraq oil,supply_geopolitics,supply_geopolitics,False,True,False,,oil_geopolitical_country,,0.4019,0.252,0.0,0.748,positive
2004-04-28,class action over shale oil project,supply_geopolitics,supply_geopolitics,False,True,False,,shale_oil,,0.0,0.0,0.0,1.0,neutral
2004-04-28,education health and petrol prices expected to,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,0.0,0.0,0.0,1.0,neutral
2004-05-01,brent oil price hits three year plus high,market_prices,market_prices,True,False,False,brent_market_context,,,0.0,0.0,0.0,1.0,neutral
2004-05-02,oil giant evacuates staff from saudi port after,supply_geopolitics,supply_geopolitics,False,True,False,,oil_industry_projects,,0.0,0.0,0.0,1.0,neutral
2004-05-04,saudi attack pushes oil to 14 year high,supply_geopolitics,supply_geopolitics,False,True,False,,oil_geopolitical_country,,-0.4767,0.0,0.307,0.693,negative
2004-05-05,woolies petrol station tipped to fuel cheaper,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_level,0.0,0.0,0.0,1.0,neutral
2004-05-07,us markets down over iraq oil and job news,market_prices,market_prices;supply_geopolitics,True,True,False,oil_and_financial_market,oil_geopolitical_country,,0.0,0.0,0.0,1.0,neutral
2004-05-08,oil price hits usd 40,market_prices,market_prices,True,False,False,oil_price,,,0.0,0.0,0.0,1.0,neutral
2004-05-10,fears oil price hike could raise airfares,market_prices,market_prices,True,False,False,oil_price,,,-0.4215,0.0,0.318,0.682,negative
2004-05-10,increasing fuel prices to impact on country,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,0.0,0.0,0.0,1.0,neutral
2004-05-10,petrol prices set to increase,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,0.3182,0.365,0.0,0.635,positive
2004-05-10,pipeline attack halts iraqi oil exports,supply_geopolitics,supply_geopolitics,False,True,False,,oil_core_supply,,-0.4767,0.0,0.383,0.617,negative
2004-05-10,qantas quiet on passenger jet fuel levy,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,0.0,0.0,0.0,1.0,neutral
2004-05-11,qantas opts for fuel surcharge,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,0.0,0.0,0.0,1.0,neutral
2004-05-11,shale oil plants viability still uncertain,supply_geopolitics,supply_geopolitics,False,True,False,,shale_oil,,-0.296,0.0,0.306,0.694,negative
2004-05-12,air nz imposes fuel surcharge on tickets,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,-0.1027,0.0,0.189,0.811,negative
2004-05-12,crude oil breaks usd 40 barrier,market_prices,market_prices,True,False,False,crude_oil,,,-0.6369,0.0,0.565,0.435,negative
2004-05-12,racq concerned over petrol prices,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,0.0,0.0,0.0,1.0,neutral
2004-05-13,regional airline adopts fuel surcharge,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,0.1779,0.298,0.0,0.702,positive
2004-05-13,us oil price soars to record closing high,market_prices,market_prices,True,False,False,oil_price,,,0.0,0.0,0.0,1.0,neutral
2004-05-13,virgin to implement fuel surcharge,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,0.0,0.0,0.0,1.0,neutral
2004-05-13,wall st steady despite oil price hike,market_prices,market_prices,True,False,False,oil_price,,,0.0,0.0,0.0,1.0,neutral
2004-05-14,fuel costs force rex airfare increase,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,0.3182,0.315,0.0,0.685,positive
2004-05-14,fuel costs force riverina airfare increase,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,0.3182,0.315,0.0,0.685,positive
2004-05-14,oil prices surge to record closing high again,market_prices,market_prices,True,False,False,oil_price,,,0.0,0.0,0.0,1.0,neutral
2004-05-14,regional airlines impose fuel surcharges,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,-0.296,0.0,0.355,0.645,negative
2004-05-14,regional airlines threatened by fuel price hike,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,-0.4588,0.0,0.333,0.667,negative
2004-05-14,review into fuel price differences,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,0.0,0.0,0.0,1.0,neutral
2004-05-15,attack fears cause record oil price,market_prices,market_prices,True,False,False,oil_price,,,-0.7096,0.0,0.596,0.404,negative
2004-05-16,first sars now high oil prices threaten asian,market_prices,market_prices,True,False,False,oil_price,,,-0.3818,0.0,0.271,0.729,negative
2004-05-16,govt not to blame for petrol price hike,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,0.2584,0.225,0.0,0.775,positive
2004-05-16,special opec meeting may boost oil output,supply_geopolitics,supply_geopolitics,False,True,False,,opec,,0.6597,0.519,0.0,0.481,positive
2004-05-17,oil price hits all time high,market_prices,market_prices,True,False,False,oil_price,,,0.0,0.0,0.0,1.0,neutral
2004-05-17,racv tips further petrol price rises,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,0.0,0.0,0.0,1.0,neutral
2004-05-18,consumers tipped to feel rising fuel costs,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,0.0,0.0,0.0,1.0,neutral
2004-05-18,fuel excise wont be reduced anderson,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,0.0,0.0,0.0,1.0,neutral
2004-05-18,fuel prices to hurt company profits,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,-0.128,0.282,0.33,0.388,negative
2004-05-18,oil prices turn lower,market_prices,market_prices,True,False,False,oil_price,,,-0.296,0.0,0.423,0.577,negative
2004-05-18,singapore airlines plans fuel surcharge on,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,0.0,0.0,0.0,1.0,neutral
2004-05-19,petrol price hike makes lpg more attractive racv,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,0.4927,0.313,0.0,0.687,positive
2004-05-21,crude oil prices fuel petrol price rise,market_prices,market_prices;consumer_fuel,True,False,True,crude_oil,,fuel_price_or_cost,-0.5719,0.0,0.381,0.619,negative
2004-05-21,local market stronger as oil price dips,market_prices,market_prices,True,False,False,oil_price,,,0.3818,0.302,0.0,0.698,positive
2004-05-21,opec under pressure to boost supply,supply_geopolitics,supply_geopolitics,False,True,False,,opec,,0.128,0.303,0.247,0.449,positive
2004-05-21,trucking companies urged not to pass on fuel costs,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,0.0,0.0,0.0,1.0,neutral
2004-05-22,oil prices dip as saudis promise supply boost,market_prices,market_prices,True,False,False,oil_price,,,0.6124,0.455,0.0,0.545,positive
2004-05-23,opec opts against immediate boost to output,supply_geopolitics,supply_geopolitics,False,True,False,,opec,,0.4019,0.31,0.0,0.69,positive
2004-05-23,opec talks end no decision made,supply_geopolitics,supply_geopolitics,False,True,False,,opec,,-0.296,0.0,0.306,0.694,negative
2004-05-23,rising petrol tax revenue fuels call to boost roads,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,0.4019,0.252,0.0,0.748,positive
2004-05-23,saudi arabia stands firm on opec proposal,supply_geopolitics,supply_geopolitics,False,True,False,,opec,,0.0,0.0,0.0,1.0,neutral
2004-05-24,nff bucks at fuel cost,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,0.0,0.0,0.0,1.0,neutral
2004-05-24,oil price slides after opec talks,market_prices,market_prices;supply_geopolitics,True,True,False,oil_price,opec,,0.0,0.0,0.0,1.0,neutral
2004-05-25,high petrol prices fuels call to shop around,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,0.0,0.0,0.0,1.0,neutral
2004-05-25,oil hits new records despite saudi pledges,supply_geopolitics,supply_geopolitics,False,True,False,,oil_geopolitical_country,,0.0,0.0,0.0,1.0,neutral
2004-05-25,oil price concerns push market down,market_prices,market_prices,True,False,False,oil_price,,,0.0,0.0,0.0,1.0,neutral
2004-05-26,falling oil price eases wall st fears,market_prices,market_prices,True,False,False,oil_price,,,-0.2732,0.215,0.411,0.374,negative
2004-05-26,govt urged to reconsider petrol excise,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,0.0,0.0,0.0,1.0,neutral
2004-05-27,oil prices fall despite tight reserves report,market_prices,market_prices,True,False,False,oil_price,,,0.0,0.0,0.0,1.0,neutral
2004-05-28,oil price slides as dollar strengthens,market_prices,market_prices,True,False,False,oil_price,,,0.4588,0.375,0.0,0.625,positive
2004-05-28,oil prices slip,market_prices,market_prices,True,False,False,oil_price,,,0.0,0.0,0.0,1.0,neutral
2004-05-28,us firm invests in tas oil exploration,supply_geopolitics,supply_geopolitics,False,True,False,,oil_exploration_drilling,,0.2263,0.241,0.0,0.759,positive
2004-05-29,five foreigners die in attack on saudi oil sector,supply_geopolitics,supply_geopolitics,False,True,False,,oil_industry_projects,,-0.7906,0.0,0.5,0.5,negative
2004-05-30,saudi attack pressures oil price,market_prices,market_prices;supply_geopolitics,True,True,False,oil_price,oil_geopolitical_country,,-0.6597,0.0,0.643,0.357,negative
2004-05-31,govt dismisses labor petrol price plan,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,0.0,0.0,0.0,1.0,neutral
2004-05-31,oil market nervous after saudi unrest,market_prices,market_prices;supply_geopolitics,True,True,False,oil_market,oil_geopolitical_country,,-0.2732,0.0,0.296,0.704,negative
2004-06-01,high petrol cost unlikely to fuel tourism slump,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,0.0,0.0,0.0,1.0,neutral
2004-06-01,mackay fears rising fuel prices,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,-0.4215,0.0,0.412,0.588,negative
2004-06-01,markets move slowly amid oil price speculation,market_prices,market_prices,True,False,False,oil_price,,,0.0,0.0,0.0,1.0,neutral
2004-06-01,oil surges after saudi hostage drama,market_prices,market_prices;supply_geopolitics,True,True,False,oil_price_movement,oil_geopolitical_country,,0.0,0.0,0.0,1.0,neutral
2004-06-01,opec to boost oil production minister,supply_geopolitics,supply_geopolitics,False,True,False,,opec,,0.4019,0.351,0.0,0.649,positive
2004-06-01,rising petrol prices fuel tourism fears,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,-0.4215,0.0,0.359,0.641,negative
2004-06-01,sugar industry hopeful oil surge helps sales,market_prices,market_prices,True,False,False,oil_price_movement,,,0.7096,0.541,0.0,0.459,positive
2004-06-02,geraldton fuel prices reach near record,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,0.0258,0.18,0.0,0.82,neutral
2004-06-02,no fuel price respite in sight,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,-0.296,0.0,0.306,0.694,negative
2004-06-02,oil interest rates help australian markets surge,market_prices,market_prices,True,False,False,oil_and_financial_market,,,0.6908,0.533,0.0,0.467,positive
2004-06-02,surging oil price pushes us markets higher,market_prices,market_prices,True,False,False,oil_price,,,0.0,0.0,0.0,1.0,neutral
2004-06-02,treasurer warns of effect of high oil prices,market_prices,market_prices,True,False,False,oil_price,,,0.0258,0.169,0.157,0.674,neutral
2004-06-02,uae saudi arabia open oil taps,supply_geopolitics,supply_geopolitics,False,True,False,,oil_geopolitical_country,,0.0,0.0,0.0,1.0,neutral
2004-06-03,markets weather high oil price,market_prices,market_prices,True,False,False,oil_price,,,0.0,0.0,0.0,1.0,neutral
2004-06-03,oil drops below usd 40,market_prices,market_prices,True,False,False,oil_price_movement,,,0.0,0.0,0.0,1.0,neutral
2004-06-03,opec agrees to increase oil output,supply_geopolitics,supply_geopolitics,False,True,False,,opec,,0.4767,0.506,0.0,0.494,positive
2004-06-03,opec expected to increase oil production,supply_geopolitics,supply_geopolitics,False,True,False,,opec,,0.3182,0.315,0.0,0.685,positive
2004-06-03,vehicle sales high despite fuel costs,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,0.0,0.0,0.0,1.0,neutral
2004-06-04,fuel price jumps in bendigo,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,0.0,0.0,0.0,1.0,neutral
2004-06-04,oil lower but still spooking wall street,market_prices,market_prices,True,False,False,oil_and_financial_market,,,-0.1531,0.0,0.211,0.789,negative
2004-06-05,blast rips through russian oil depot,supply_geopolitics,supply_geopolitics,False,True,False,,oil_industry_projects,,0.0,0.0,0.0,1.0,neutral
2004-06-05,intel jobs data lower oil boost us stocks,market_prices,market_prices,True,False,False,oil_and_financial_market,,,0.128,0.248,0.202,0.55,positive
2004-06-05,oil price slides as tensions ease,market_prices,market_prices;supply_geopolitics,True,True,False,oil_price,oil_geopolitical_event,,-0.0516,0.272,0.293,0.435,negative
2004-06-07,east timor pm accused of taking oil company bribe,supply_geopolitics,supply_geopolitics,False,True,False,,oil_industry_projects,,-0.4588,0.0,0.364,0.636,negative
2004-06-08,stable oil prices drive us market higher,market_prices,market_prices,True,False,False,oil_price,,,0.296,0.268,0.0,0.732,positive
2004-06-09,second attack sabotages iraq oil pipelines,supply_geopolitics,supply_geopolitics,False,True,False,,oil_geopolitical_country,,-0.4767,0.0,0.383,0.617,negative
2004-06-11,poverty no reason to cede oil reserves downer,supply_geopolitics,supply_geopolitics,False,True,False,,oil_core_supply,,-0.6705,0.0,0.478,0.522,negative
2004-06-11,tip off foils new iraq oil sabotage,supply_geopolitics,supply_geopolitics,False,True,False,,oil_geopolitical_country,,-0.5267,0.0,0.362,0.638,negative
2004-06-16,saudi arabia to bump up oil output capacity,supply_geopolitics,supply_geopolitics,False,True,False,,oil_core_supply,,0.0,0.0,0.0,1.0,neutral
2004-06-19,iraq oil exports set to resume,supply_geopolitics,supply_geopolitics,False,True,False,,oil_core_supply,,0.0,0.0,0.0,1.0,neutral
2004-06-21,barrier reef basins listed for oil exploration,supply_geopolitics,supply_geopolitics,False,True,False,,oil_exploration_drilling,,0.1027,0.226,0.179,0.595,positive
2004-06-21,iraq resumes some oil exports after 6 day halt,supply_geopolitics,supply_geopolitics,False,True,False,,oil_core_supply,,0.0,0.0,0.0,1.0,neutral
2004-06-28,costello criticises alps diesel excise plan,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,-0.3182,0.0,0.315,0.685,negative
2004-07-01,survey considers petroleum potential,supply_geopolitics,supply_geopolitics,False,True,False,,petroleum_context,,0.0,0.0,0.0,1.0,neutral
2004-07-03,iraq oil exports ruptured,supply_geopolitics,supply_geopolitics,False,True,False,,oil_core_supply,,0.0,0.0,0.0,1.0,neutral
2004-07-05,iraq oil infrastructure remains under threat,supply_geopolitics,supply_geopolitics,False,True,False,,oil_geopolitical_country,,-0.5267,0.0,0.405,0.595,negative
2004-07-06,clp in petrol price scare campaign mp,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,-0.4939,0.0,0.348,0.652,negative
2004-07-07,central vic fuel prices expected to drop,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,-0.2732,0.0,0.259,0.741,negative
2004-07-07,higher oil dampens markets,market_prices,market_prices,True,False,False,oil_and_financial_market,,,0.0,0.0,0.0,1.0,neutral
2004-07-08,lower fuel prices wont last long racv,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,-0.296,0.0,0.268,0.732,negative
2004-07-08,tax debt results in police raid on russian oil,supply_geopolitics,supply_geopolitics,False,True,False,,oil_policy,,-0.3612,0.0,0.238,0.762,negative
2004-07-09,oil above usd 40 after terror warning,market_prices,market_prices,True,False,False,oil_price_movement,,,-0.7003,0.0,0.537,0.463,negative
2004-07-10,oil prices slip on opec output pledge,market_prices,market_prices;supply_geopolitics,True,True,False,oil_price,opec,,0.0,0.0,0.0,1.0,neutral
2004-07-13,qld govt urged to keep fuel subsidy,consumer_fuel,consumer_fuel,False,False,True,,,fuel_price_or_cost,0.0,0.0,0.0,1.0,neutral
2004-07-15,crude oil prices surge on us markets,market_prices,market_prices,True,False,False,crude_oil,,,-0.5719,0.0,0.381,0.619,negative
2004-07-20,oil nears usd 42 a barrel,market_prices,market_prices,True,False,False,oil_barrel_price,,,0.0,0.0,0.0,1.0,neutral
2004-07-23,govt maintains hope for shale oil plant,supply_geopolitics,supply_geopolitics,False,True,False,,shale_oil,,0.4404,0.326,0.0,0.674,positive
