event_id,anchor_date,anchor_direction,anchor_absolute_return_pct,relative_trading_day,observation_date,observation_brent_price,all_oil_rate,all_oil_count,market_prices_rate,market_prices_count,supply_geopolitics_rate,supply_geopolitics_count,consumer_fuel_rate,consumer_fuel_count,all_oil_pre_event_baseline,all_oil_excess_over_baseline,market_prices_pre_event_baseline,market_prices_excess_over_baseline,supply_geopolitics_pre_event_baseline,supply_geopolitics_excess_over_baseline,consumer_fuel_pre_event_baseline,consumer_fuel_excess_over_baseline
2,2003-06-30,increase,5.2094717668488055,3,2003-07-03,28.63,0.0,0,0.0,0,0.0,0,0.0,0,1.0460251046025104,-1.0460251046025104,0.0,0.0,1.0460251046025104,-1.0460251046025104,0.0,0.0
2,2003-06-30,increase,5.2094717668488055,4,2003-07-04,27.97,4.201680672268908,1,0.0,0,0.0,0,4.201680672268908,1,1.0460251046025104,3.1556555676663973,0.0,0.0,1.0460251046025104,-1.0460251046025104,0.0,4.201680672268908
2,2003-06-30,increase,5.2094717668488055,5,2003-07-07,27.23,0.0,0,0.0,0,0.0,0,0.0,0,1.0460251046025104,-1.0460251046025104,0.0,0.0,1.0460251046025104,-1.0460251046025104,0.0,0.0
3,2003-09-02,decrease,5.263157894736848,-5,2003-08-26,30.08,4.444444444444445,1,0.0,0,4.444444444444445,1,0.0,0,1.1111111111111112,3.3333333333333335,0.0,0.0,1.1111111111111112,3.3333333333333335,0.0,0.0
3,2003-09-02,decrease,5.263157894736848,-4,2003-08-27,30.05,0.0,0,0.0,0,0.0,0,0.0,0,1.1111111111111112,-1.1111111111111112,0.0,0.0,1.1111111111111112,-1.1111111111111112,0.0,0.0
3,2003-09-02,decrease,5.263157894736848,-3,2003-08-28,30.1,0.0,0,0.0,0,0.0,0,0.0,0,1.1111111111111112,-1.1111111111111112,0.0,0.0,1.1111111111111112,-1.1111111111111112,0.0,0.0
3,2003-09-02,decrease,5.263157894736848,-2,2003-08-29,30.38,0.0,0,0.0,0,0.0,0,0.0,0,1.1111111111111112,-1.1111111111111112,0.0,0.0,1.1111111111111112,-1.1111111111111112,0.0,0.0
3,2003-09-02,decrease,5.263157894736848,-1,2003-09-01,29.64,0.0,0,0.0,0,0.0,0,0.0,0,1.1111111111111112,-1.1111111111111112,0.0,0.0,1.1111111111111112,-1.1111111111111112,0.0,0.0
3,2003-09-02,decrease,5.263157894736848,0,2003-09-02,28.08,0.0,0,0.0,0,0.0,0,0.0,0,1.1111111111111112,-1.1111111111111112,0.0,0.0,1.1111111111111112,-1.1111111111111112,0.0,0.0
3,2003-09-02,decrease,5.263157894736848,1,2003-09-03,27.89,0.0,0,0.0,0,0.0,0,0.0,0,1.1111111111111112,-1.1111111111111112,0.0,0.0,1.1111111111111112,-1.1111111111111112,0.0,0.0
3,2003-09-02,decrease,5.263157894736848,2,2003-09-04,27.49,0.0,0,0.0,0,0.0,0,0.0,0,1.1111111111111112,-1.1111111111111112,0.0,0.0,1.1111111111111112,-1.1111111111111112,0.0,0.0
3,2003-09-02,decrease,5.263157894736848,3,2003-09-05,27.72,0.0,0,0.0,0,0.0,0,0.0,0,1.1111111111111112,-1.1111111111111112,0.0,0.0,1.1111111111111112,-1.1111111111111112,0.0,0.0
3,2003-09-02,decrease,5.263157894736848,4,2003-09-08,28.47,0.0,0,0.0,0,0.0,0,0.0,0,1.1111111111111112,-1.1111111111111112,0.0,0.0,1.1111111111111112,-1.1111111111111112,0.0,0.0
3,2003-09-02,decrease,5.263157894736848,5,2003-09-09,27.64,0.0,0,0.0,0,0.0,0,0.0,0,1.1111111111111112,-1.1111111111111112,0.0,0.0,1.1111111111111112,-1.1111111111111112,0.0,0.0
4,2004-01-05,increase,9.306260575296088,-5,2003-12-24,29.45,0.0,0,0.0,0,0.0,0,0.0,0,1.3966480446927374,-1.3966480446927374,0.0,0.0,1.3966480446927374,-1.3966480446927374,0.0,0.0
4,2004-01-05,increase,9.306260575296088,-4,2003-12-29,29.17,0.0,0,0.0,0,0.0,0,0.0,0,1.3966480446927374,-1.3966480446927374,0.0,0.0,1.3966480446927374,-1.3966480446927374,0.0,0.0
4,2004-01-05,increase,9.306260575296088,-3,2003-12-30,30.1,5.58659217877095,1,0.0,0,5.58659217877095,1,0.0,0,1.3966480446927374,4.189944134078212,0.0,0.0,1.3966480446927374,4.189944134078212,0.0,0.0
4,2004-01-05,increase,9.306260575296088,-2,2003-12-31,30.3,0.0,0,0.0,0,0.0,0,0.0,0,1.3966480446927374,-1.3966480446927374,0.0,0.0,1.3966480446927374,-1.3966480446927374,0.0,0.0
4,2004-01-05,increase,9.306260575296088,-1,2004-01-02,29.55,6.0606060606060606,1,0.0,0,6.0606060606060606,1,0.0,0,1.3966480446927374,4.663958015913323,0.0,0.0,1.3966480446927374,4.663958015913323,0.0,0.0
4,2004-01-05,increase,9.306260575296088,0,2004-01-05,32.3,0.0,0,0.0,0,0.0,0,0.0,0,1.3966480446927374,-1.3966480446927374,0.0,0.0,1.3966480446927374,-1.3966480446927374,0.0,0.0
4,2004-01-05,increase,9.306260575296088,1,2004-01-06,31.2,0.0,0,0.0,0,0.0,0,0.0,0,1.3966480446927374,-1.3966480446927374,0.0,0.0,1.3966480446927374,-1.3966480446927374,0.0,0.0
4,2004-01-05,increase,9.306260575296088,2,2004-01-07,30.99,0.0,0,0.0,0,0.0,0,0.0,0,1.3966480446927374,-1.3966480446927374,0.0,0.0,1.3966480446927374,-1.3966480446927374,0.0,0.0
4,2004-01-05,increase,9.306260575296088,3,2004-01-08,31.11,0.0,0,0.0,0,0.0,0,0.0,0,1.3966480446927374,-1.3966480446927374,0.0,0.0,1.3966480446927374,-1.3966480446927374,0.0,0.0
4,2004-01-05,increase,9.306260575296088,4,2004-01-09,31.91,5.235602094240838,1,5.235602094240838,1,5.235602094240838,1,0.0,0,1.3966480446927374,3.838954049548101,0.0,5.235602094240838,1.3966480446927374,3.838954049548101,0.0,0.0
4,2004-01-05,increase,9.306260575296088,5,2004-01-12,31.41,0.0,0,0.0,0,0.0,0,0.0,0,1.3966480446927374,-1.3966480446927374,0.0,0.0,1.3966480446927374,-1.3966480446927374,0.0,0.0
5,2004-03-15,increase,4.97557997557998,-5,2004-03-08,34.27,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,2004-03-15,increase,4.97557997557998,-4,2004-03-09,33.72,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,2004-03-15,increase,4.97557997557998,-3,2004-03-10,32.83,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,2004-03-15,increase,4.97557997557998,-2,2004-03-11,33.22,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,2004-03-15,increase,4.97557997557998,-1,2004-03-12,32.76,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,2004-03-15,increase,4.97557997557998,0,2004-03-15,34.39,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,2004-03-15,increase,4.97557997557998,1,2004-03-16,34.72,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,2004-03-15,increase,4.97557997557998,2,2004-03-17,34.95,4.3478260869565215,1,4.3478260869565215,1,4.3478260869565215,1,0.0,0,0.0,4.3478260869565215,0.0,4.3478260869565215,0.0,4.3478260869565215,0.0,0.0
5,2004-03-15,increase,4.97557997557998,3,2004-03-18,34.43,8.368200836820083,2,4.184100418410042,1,0.0,0,4.184100418410042,1,0.0,8.368200836820083,0.0,4.184100418410042,0.0,0.0,0.0,4.184100418410042
5,2004-03-15,increase,4.97557997557998,4,2004-03-19,34.33,4.149377593360996,1,4.149377593360996,1,0.0,0,0.0,0,0.0,4.149377593360996,0.0,4.149377593360996,0.0,0.0,0.0,0.0
5,2004-03-15,increase,4.97557997557998,5,2004-03-22,33.57,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2004-04-07,increase,5.050825921219815,-5,2004-03-31,32.29,8.695652173913043,2,4.3478260869565215,1,4.3478260869565215,1,0.0,0,2.1739130434782608,6.521739130434782,1.0869565217391304,3.260869565217391,1.0869565217391304,3.260869565217391,0.0,0.0
6,2004-04-07,increase,5.050825921219815,-4,2004-04-01,32.59,0.0,0,0.0,0,0.0,0,0.0,0,2.1739130434782608,-2.1739130434782608,1.0869565217391304,-1.0869565217391304,1.0869565217391304,-1.0869565217391304,0.0,0.0
6,2004-04-07,increase,5.050825921219815,-3,2004-04-02,31.19,0.0,0,0.0,0,0.0,0,0.0,0,2.1739130434782608,-2.1739130434782608,1.0869565217391304,-1.0869565217391304,1.0869565217391304,-1.0869565217391304,0.0,0.0
6,2004-04-07,increase,5.050825921219815,-2,2004-04-05,31.17,0.0,0,0.0,0,0.0,0,0.0,0,2.1739130434782608,-2.1739130434782608,1.0869565217391304,-1.0869565217391304,1.0869565217391304,-1.0869565217391304,0.0,0.0
6,2004-04-07,increase,5.050825921219815,-1,2004-04-06,31.48,0.0,0,0.0,0,0.0,0,0.0,0,2.1739130434782608,-2.1739130434782608,1.0869565217391304,-1.0869565217391304,1.0869565217391304,-1.0869565217391304,0.0,0.0
6,2004-04-07,increase,5.050825921219815,0,2004-04-07,33.07,4.184100418410042,1,0.0,0,0.0,0,4.184100418410042,1,2.1739130434782608,2.010187374931781,1.0869565217391304,-1.0869565217391304,1.0869565217391304,-1.0869565217391304,0.0,4.184100418410042
6,2004-04-07,increase,5.050825921219815,1,2004-04-08,33.98,0.0,0,0.0,0,0.0,0,0.0,0,2.1739130434782608,-2.1739130434782608,1.0869565217391304,-1.0869565217391304,1.0869565217391304,-1.0869565217391304,0.0,0.0
6,2004-04-07,increase,5.050825921219815,2,2004-04-09,34.03,0.0,0,0.0,0,0.0,0,0.0,0,2.1739130434782608,-2.1739130434782608,1.0869565217391304,-1.0869565217391304,1.0869565217391304,-1.0869565217391304,0.0,0.0
6,2004-04-07,increase,5.050825921219815,3,2004-04-12,34.51,5.58659217877095,1,0.0,0,0.0,0,5.58659217877095,1,2.1739130434782608,3.412679135292689,1.0869565217391304,-1.0869565217391304,1.0869565217391304,-1.0869565217391304,0.0,5.58659217877095
6,2004-04-07,increase,5.050825921219815,4,2004-04-13,34.15,0.0,0,0.0,0,0.0,0,0.0,0,2.1739130434782608,-2.1739130434782608,1.0869565217391304,-1.0869565217391304,1.0869565217391304,-1.0869565217391304,0.0,0.0
6,2004-04-07,increase,5.050825921219815,5,2004-04-14,33.54,0.0,0,0.0,0,0.0,0,0.0,0,2.1739130434782608,-2.1739130434782608,1.0869565217391304,-1.0869565217391304,1.0869565217391304,-1.0869565217391304,0.0,0.0
7,2004-06-01,increase,5.54054054054054,-5,2004-05-25,38.46,13.27433628318584,3,4.424778761061947,1,4.424778761061947,1,4.424778761061947,1,9.65243016893044,3.621906114255399,5.33469364989865,-0.9099148888367035,2.165516724163792,2.259262036898155,2.152219794867997,2.27255896619395
7,2004-06-01,increase,5.54054054054054,-4,2004-05-26,38.05,8.368200836820083,2,4.184100418410042,1,0.0,0,4.184100418410042,1,9.65243016893044,-1.2842293321103568,5.33469364989865,-1.1505932314886085,2.165516724163792,-2.165516724163792,2.152219794867997,2.031880623542045
7,2004-06-01,increase,5.54054054054054,-3,2004-05-27,37.03,4.25531914893617,1,4.25531914893617,1,0.0,0,0.0,0,9.65243016893044,-5.39711101999427,5.33469364989865,-1.07937450096248,2.165516724163792,-2.165516724163792,2.152219794867997,-2.152219794867997
7,2004-06-01,increase,5.54054054054054,-2,2004-05-28,37.0,12.711864406779664,3,8.474576271186441,2,4.237288135593221,1,0.0,0,9.65243016893044,3.0594342378492243,5.33469364989865,3.139882621287791,2.165516724163792,2.0717714114294288,2.152219794867997,-2.152219794867997
7,2004-06-01,increase,5.54054054054054,-1,2004-05-31,37.0,8.695652173913043,2,4.3478260869565215,1,4.3478260869565215,1,4.3478260869565215,1,9.65243016893044,-0.9567779950173971,5.33469364989865,-0.9868675629421286,2.165516724163792,2.1823093627927297,2.152219794867997,2.1956062920885246
7,2004-06-01,increase,5.54054054054054,0,2004-06-01,39.05,28.925619834710744,7,12.396694214876034,3,8.264462809917356,2,12.396694214876034,3,9.65243016893044,19.273189665780304,5.33469364989865,7.062000564977383,2.165516724163792,6.098946085753564,2.152219794867997,10.244474420008036
7,2004-06-01,increase,5.54054054054054,1,2004-06-02,37.99,25.31645569620253,6,12.658227848101266,3,4.219409282700422,1,8.438818565400844,2,9.65243016893044,15.664025527272091,5.33469364989865,7.323534198202616,2.165516724163792,2.05389255853663,2.152219794867997,6.286598770532847
7,2004-06-01,increase,5.54054054054054,2,2004-06-03,36.26,20.66115702479339,5,8.264462809917356,2,8.264462809917356,2,4.132231404958678,1,9.65243016893044,11.00872685586295,5.33469364989865,2.929769160018706,2.165516724163792,6.098946085753564,2.152219794867997,1.9800116100906813
7,2004-06-01,increase,5.54054054054054,3,2004-06-04,35.97,8.474576271186441,2,4.237288135593221,1,0.0,0,4.237288135593221,1,9.65243016893044,-1.177853897743999,5.33469364989865,-1.0974055143054295,2.165516724163792,-2.165516724163792,2.152219794867997,2.0850683407252237
7,2004-06-01,increase,5.54054054054054,4,2004-06-07,35.57,4.716981132075471,1,0.0,0,4.716981132075471,1,0.0,0,9.65243016893044,-4.935449036854969,5.33469364989865,-5.33469364989865,2.165516724163792,2.5514644079116793,2.152219794867997,-2.152219794867997
7,2004-06-01,increase,5.54054054054054,5,2004-06-08,35.47,4.201680672268908,1,4.201680672268908,1,0.0,0,0.0,0,9.65243016893044,-5.450749496661532,5.33469364989865,-1.1330129776297424,2.165516724163792,-2.165516724163792,2.152219794867997,-2.152219794867997
8,2004-07-01,increase,7.104154124021678,-5,2004-06-24,34.71,0.0,0,0.0,0,0.0,0,0.0,0,1.2195121951219512,-1.2195121951219512,0.0,0.0,0.0,0.0,1.2195121951219512,-1.2195121951219512
8,2004-07-01,increase,7.104154124021678,-4,2004-06-25,34.25,0.0,0,0.0,0,0.0,0,0.0,0,1.2195121951219512,-1.2195121951219512,0.0,0.0,0.0,0.0,1.2195121951219512,-1.2195121951219512
8,2004-07-01,increase,7.104154124021678,-3,2004-06-28,33.24,4.878048780487805,1,0.0,0,0.0,0,4.878048780487805,1,1.2195121951219512,3.6585365853658534,0.0,0.0,0.0,0.0,1.2195121951219512,3.6585365853658534
8,2004-07-01,increase,7.104154124021678,-2,2004-06-29,32.61,0.0,0,0.0,0,0.0,0,0.0,0,1.2195121951219512,-1.2195121951219512,0.0,0.0,0.0,0.0,1.2195121951219512,-1.2195121951219512
8,2004-07-01,increase,7.104154124021678,-1,2004-06-30,33.22,0.0,0,0.0,0,0.0,0,0.0,0,1.2195121951219512,-1.2195121951219512,0.0,0.0,0.0,0.0,1.2195121951219512,-1.2195121951219512
8,2004-07-01,increase,7.104154124021678,0,2004-07-01,35.58,4.3478260869565215,1,0.0,0,4.3478260869565215,1,0.0,0,1.2195121951219512,3.12831389183457,0.0,0.0,0.0,4.3478260869565215,1.2195121951219512,-1.2195121951219512
8,2004-07-01,increase,7.104154124021678,1,2004-07-02,35.36,0.0,0,0.0,0,0.0,0,0.0,0,1.2195121951219512,-1.2195121951219512,0.0,0.0,0.0,0.0,1.2195121951219512,-1.2195121951219512
8,2004-07-01,increase,7.104154124021678,2,2004-07-05,35.73,4.524886877828055,1,0.0,0,4.524886877828055,1,0.0,0,1.2195121951219512,3.3053746827061037,0.0,0.0,0.0,4.524886877828055,1.2195121951219512,-1.2195121951219512
8,2004-07-01,increase,7.104154124021678,3,2004-07-06,36.47,4.366812227074235,1,0.0,0,0.0,0,4.366812227074235,1,1.2195121951219512,3.147300031952284,0.0,0.0,0.0,0.0,1.2195121951219512,3.147300031952284
8,2004-07-01,increase,7.104154124021678,4,2004-07-07,35.62,8.474576271186441,2,4.237288135593221,1,0.0,0,4.237288135593221,1,1.2195121951219512,7.25506407606449,0.0,4.237288135593221,0.0,0.0,1.2195121951219512,3.017775940471269
8,2004-07-01,increase,7.104154124021678,5,2004-07-08,37.13,8.474576271186441,2,0.0,0,4.237288135593221,1,4.237288135593221,1,1.2195121951219512,7.25506407606449,0.0,0.0,0.0,4.237288135593221,1.2195121951219512,3.017775940471269
9,2004-09-02,increase,6.507537688442211,-5,2004-08-25,42.39,8.368200836820083,2,4.184100418410042,1,0.0,0,4.184100418410042,1,7.245263185617832,1.1229376512022515,5.174647917080895,-0.9905474986708533,1.0548523206751055,-1.0548523206751055,2.070615268536937,2.113485149873105
9,2004-09-02,increase,6.507537688442211,-4,2004-08-26,40.65,16.393442622950822,4,12.295081967213116,3,0.0,0,4.0983606557377055,1,7.245263185617832,9.14817943733299,5.174647917080895,7.120434050132221,1.0548523206751055,-1.0548523206751055,2.070615268536937,2.0277453872007687
9,2004-09-02,increase,6.507537688442211,-3,2004-08-27,40.72,4.219409282700422,1,4.219409282700422,1,4.219409282700422,1,0.0,0,7.245263185617832,-3.02585390291741,5.174647917080895,-0.9552386343804731,1.0548523206751055,3.1645569620253164,2.070615268536937,-2.070615268536937
9,2004-09-02,increase,6.507537688442211,-2,2004-08-30,40.78,0.0,0,0.0,0,0.0,0,0.0,0,7.245263185617832,-7.245263185617832,5.174647917080895,-5.174647917080895,1.0548523206751055,-1.0548523206751055,2.070615268536937,-2.070615268536937
9,2004-09-02,increase,6.507537688442211,-1,2004-08-31,39.8,4.149377593360996,1,0.0,0,4.149377593360996,1,0.0,0,7.245263185617832,-3.0958855922568356,5.174647917080895,-5.174647917080895,1.0548523206751055,3.0945252726858907,2.070615268536937,-2.070615268536937
9,2004-09-02,increase,6.507537688442211,0,2004-09-02,42.39,16.949152542372882,4,8.474576271186441,2,4.237288135593221,1,4.237288135593221,1,7.245263185617832,9.70388935675505,5.174647917080895,3.299928354105546,1.0548523206751055,3.182435814918115,2.070615268536937,2.166672867056284
9,2004-09-02,increase,6.507537688442211,1,2004-09-03,41.07,17.02127659574468,4,12.76595744680851,3,0.0,0,8.51063829787234,2,7.245263185617832,9.776013410126849,5.174647917080895,7.591309529727615,1.0548523206751055,-1.0548523206751055,2.070615268536937,6.4400230293354035
9,2004-09-02,increase,6.507537688442211,2,2004-09-06,40.4,0.0,0,0.0,0,0.0,0,0.0,0,7.245263185617832,-7.245263185617832,5.174647917080895,-5.174647917080895,1.0548523206751055,-1.0548523206751055,2.070615268536937,-2.070615268536937
9,2004-09-02,increase,6.507537688442211,3,2004-09-07,40.19,4.524886877828055,1,0.0,0,4.524886877828055,1,0.0,0,7.245263185617832,-2.7203763077897767,5.174647917080895,-5.174647917080895,1.0548523206751055,3.4700345571529496,2.070615268536937,-2.070615268536937
9,2004-09-02,increase,6.507537688442211,4,2004-09-08,39.91,0.0,0,0.0,0,0.0,0,0.0,0,7.245263185617832,-7.245263185617832,5.174647917080895,-5.174647917080895,1.0548523206751055,-1.0548523206751055,2.070615268536937,-2.070615268536937
9,2004-09-02,increase,6.507537688442211,5,2004-09-09,41.45,4.166666666666667,1,0.0,0,4.166666666666667,1,0.0,0,7.245263185617832,-3.078596518951165,5.174647917080895,-5.174647917080895,1.0548523206751055,3.1118143459915615,2.070615268536937,-2.070615268536937
10,2004-09-17,increase,5.899705014749257,-5,2004-09-10,41.03,4.237288135593221,1,0.0,0,4.237288135593221,1,0.0,0,1.0593220338983051,3.1779661016949152,0.0,0.0,1.0593220338983051,3.1779661016949152,0.0,0.0
10,2004-09-17,increase,5.899705014749257,-4,2004-09-13,40.63,0.0,0,0.0,0,0.0,0,0.0,0,1.0593220338983051,-1.0593220338983051,0.0,0.0,1.0593220338983051,-1.0593220338983051,0.0,0.0
10,2004-09-17,increase,5.899705014749257,-3,2004-09-14,41.34,0.0,0,0.0,0,0.0,0,0.0,0,1.0593220338983051,-1.0593220338983051,0.0,0.0,1.0593220338983051,-1.0593220338983051,0.0,0.0
10,2004-09-17,increase,5.899705014749257,-2,2004-09-15,42.03,0.0,0,0.0,0,0.0,0,0.0,0,1.0593220338983051,-1.0593220338983051,0.0,0.0,1.0593220338983051,-1.0593220338983051,0.0,0.0
10,2004-09-17,increase,5.899705014749257,-1,2004-09-16,40.68,8.368200836820083,2,4.184100418410042,1,8.368200836820083,2,0.0,0,1.0593220338983051,7.308878802921778,0.0,4.184100418410042,1.0593220338983051,7.308878802921778,0.0,0.0
10,2004-09-17,increase,5.899705014749257,0,2004-09-17,43.08,4.807692307692308,1,0.0,0,0.0,0,4.807692307692308,1,1.0593220338983051,3.748370273794003,0.0,0.0,1.0593220338983051,-1.0593220338983051,0.0,4.807692307692308
10,2004-09-17,increase,5.899705014749257,1,2004-09-20,43.6,4.166666666666667,1,4.166666666666667,1,0.0,0,0.0,0,1.0593220338983051,3.1073446327683616,0.0,4.166666666666667,1.0593220338983051,-1.0593220338983051,0.0,0.0
10,2004-09-17,increase,5.899705014749257,2,2004-09-21,44.56,4.5662100456621,1,4.5662100456621,1,0.0,0,0.0,0,1.0593220338983051,3.5068880117637944,0.0,4.5662100456621,1.0593220338983051,-1.0593220338983051,0.0,0.0
10,2004-09-17,increase,5.899705014749257,3,2004-09-22,45.66,0.0,0,0.0,0,0.0,0,0.0,0,1.0593220338983051,-1.0593220338983051,0.0,0.0,1.0593220338983051,-1.0593220338983051,0.0,0.0
10,2004-09-17,increase,5.899705014749257,4,2004-09-23,46.53,8.368200836820083,2,8.368200836820083,2,0.0,0,0.0,0,1.0593220338983051,7.308878802921778,0.0,8.368200836820083,1.0593220338983051,-1.0593220338983051,0.0,0.0
10,2004-09-17,increase,5.899705014749257,5,2004-09-24,46.13,13.513513513513514,3,9.00900900900901,2,0.0,0,4.504504504504505,1,1.0593220338983051,12.45419147961521,0.0,9.00900900900901,1.0593220338983051,-1.0593220338983051,0.0,4.504504504504505
11,2004-11-15,decrease,4.863295427050563,-5,2004-11-08,44.78,0.0,0,0.0,0,0.0,0,0.0,0,6.4014000184212945,-6.4014000184212945,3.2099106567191673,-3.2099106567191673,0.0,0.0,3.1914893617021276,-3.1914893617021276
11,2004-11-15,decrease,4.863295427050563,-4,2004-11-09,43.27,4.329004329004329,1,4.329004329004329,1,0.0,0,0.0,0,6.4014000184212945,-2.0723956894169655,3.2099106567191673,1.1190936722851617,0.0,0.0,3.1914893617021276,-3.1914893617021276
11,2004-11-15,decrease,4.863295427050563,-3,2004-11-10,42.57,21.27659574468085,5,8.51063829787234,2,0.0,0,12.76595744680851,3,6.4014000184212945,14.875195726259555,3.2099106567191673,5.300727641153173,0.0,0.0,3.1914893617021276,9.574468085106382
11,2004-11-15,decrease,4.863295427050563,-2,2004-11-11,42.22,0.0,0,0.0,0,0.0,0,0.0,0,6.4014000184212945,-6.4014000184212945,3.2099106567191673,-3.2099106567191673,0.0,0.0,3.1914893617021276,-3.1914893617021276
11,2004-11-15,decrease,4.863295427050563,-1,2004-11-12,41.33,4.166666666666667,1,4.166666666666667,1,0.0,0,0.0,0,6.4014000184212945,-2.2347333517546275,3.2099106567191673,0.9567560099474997,0.0,0.0,3.1914893617021276,-3.1914893617021276
11,2004-11-15,decrease,4.863295427050563,0,2004-11-15,39.32,0.0,0,0.0,0,0.0,0,0.0,0,6.4014000184212945,-6.4014000184212945,3.2099106567191673,-3.2099106567191673,0.0,0.0,3.1914893617021276,-3.1914893617021276
11,2004-11-15,decrease,4.863295427050563,1,2004-11-16,40.48,4.201680672268908,1,0.0,0,4.201680672268908,1,0.0,0,6.4014000184212945,-2.1997193461523867,3.2099106567191673,-3.2099106567191673,0.0,4.201680672268908,3.1914893617021276,-3.1914893617021276
11,2004-11-15,decrease,4.863295427050563,2,2004-11-17,40.27,12.875536480686696,3,0.0,0,12.875536480686696,3,0.0,0,6.4014000184212945,6.474136462265402,3.2099106567191673,-3.2099106567191673,0.0,12.875536480686696,3.1914893617021276,-3.1914893617021276
11,2004-11-15,decrease,4.863295427050563,3,2004-11-18,40.8,0.0,0,0.0,0,0.0,0,0.0,0,6.4014000184212945,-6.4014000184212945,3.2099106567191673,-3.2099106567191673,0.0,0.0,3.1914893617021276,-3.1914893617021276
11,2004-11-15,decrease,4.863295427050563,4,2004-11-19,42.29,4.201680672268908,1,0.0,0,0.0,0,4.201680672268908,1,6.4014000184212945,-2.1997193461523867,3.2099106567191673,-3.2099106567191673,0.0,0.0,3.1914893617021276,1.0101913105667801
11,2004-11-15,decrease,4.863295427050563,5,2004-11-22,42.26,0.0,0,0.0,0,0.0,0,0.0,0,6.4014000184212945,-6.4014000184212945,3.2099106567191673,-3.2099106567191673,0.0,0.0,3.1914893617021276,-3.1914893617021276
12,2004-12-15,increase,12.152308938698342,-5,2004-12-08,36.9,4.464285714285714,1,4.464285714285714,1,0.0,0,0.0,0,5.390000550316323,-0.9257148360306084,1.1160714285714286,3.3482142857142856,0.0,0.0,4.273929121744894,-4.273929121744894
12,2004-12-15,increase,12.152308938698342,-4,2004-12-09,38.33,8.583690987124463,2,0.0,0,0.0,0,8.583690987124463,2,5.390000550316323,3.19369043680814,1.1160714285714286,-1.1160714285714286,0.0,0.0,4.273929121744894,4.309761865379569
12,2004-12-15,increase,12.152308938698342,-3,2004-12-10,37.24,4.201680672268908,1,0.0,0,0.0,0,4.201680672268908,1,5.390000550316323,-1.1883198780474151,1.1160714285714286,-1.1160714285714286,0.0,0.0,4.273929121744894,-0.0722484494759863
12,2004-12-15,increase,12.152308938698342,-2,2004-12-13,36.77,4.310344827586206,1,0.0,0,0.0,0,4.310344827586206,1,5.390000550316323,-1.0796557227301165,1.1160714285714286,-1.1160714285714286,0.0,0.0,4.273929121744894,0.036415705841312374
12,2004-12-15,increase,12.152308938698342,-1,2004-12-14,37.03,0.0,0,0.0,0,0.0,0,0.0,0,5.390000550316323,-5.390000550316323,1.1160714285714286,-1.1160714285714286,0.0,0.0,4.273929121744894,-4.273929121744894
12,2004-12-15,increase,12.152308938698342,0,2004-12-15,41.53,9.30232558139535,2,0.0,0,4.651162790697675,1,4.651162790697675,1,5.390000550316323,3.9123250310790265,1.1160714285714286,-1.1160714285714286,0.0,4.651162790697675,4.273929121744894,0.37723366895278065
12,2004-12-15,increase,12.152308938698342,1,2004-12-16,41.49,4.329004329004329,1,4.329004329004329,1,0.0,0,0.0,0,5.390000550316323,-1.060996221311994,1.1160714285714286,3.2129329004329,0.0,0.0,4.273929121744894,-4.273929121744894
12,2004-12-15,increase,12.152308938698342,2,2004-12-17,43.06,0.0,0,0.0,0,0.0,0,0.0,0,5.390000550316323,-5.390000550316323,1.1160714285714286,-1.1160714285714286,0.0,0.0,4.273929121744894,-4.273929121744894
12,2004-12-15,increase,12.152308938698342,3,2004-12-20,42.67,0.0,0,0.0,0,0.0,0,0.0,0,5.390000550316323,-5.390000550316323,1.1160714285714286,-1.1160714285714286,0.0,0.0,4.273929121744894,-4.273929121744894
12,2004-12-15,increase,12.152308938698342,4,2004-12-21,42.76,4.761904761904763,1,0.0,0,0.0,0,4.761904761904763,1,5.390000550316323,-0.6280957884115601,1.1160714285714286,-1.1160714285714286,0.0,0.0,4.273929121744894,0.4879756401598687
12,2004-12-15,increase,12.152308938698342,5,2004-12-22,40.44,0.0,0,0.0,0,0.0,0,0.0,0,5.390000550316323,-5.390000550316323,1.1160714285714286,-1.1160714285714286,0.0,0.0,4.273929121744894,-4.273929121744894
