date,headline_text,match_reason
2015-12-15,petrol price gouging at highest level on record,fuel_prices
2015-12-16,coles express agrees to end petrol price sharing,fuel_prices
2015-12-16,global markets surged today after oil prices,oil_market_phrase
2015-12-16,lower oil prices fuel raa call for christmas petrol pump savings,oil_market_phrase
2015-12-18,racq backs labor push for accc fuel price investigation,fuel_prices
2015-12-22,fuel retailers profit from falling oil price at motorists expen,oil_market_phrase
2015-12-22,wall st rallies late despite oil price plunge,oil_market_phrase
2015-12-23,petrol price info deal struck with accc,fuel_prices
2015-12-29,saudi to raise petrol prices by up to 50 percent,fuel_prices
2015-12-29,wall st falls on renewed oil price slide,oil_market_phrase
2015-12-31,wall st slips on renewed oil price slide,oil_market_phrase
2015-12-31,weaker oil prices undermine global markets,oil_market_phrase
2016-01-05,diesel prices in nt the highest in australia,fuel_prices
2016-01-12,crude oil prices plunge to fresh 12 year low,crude_oil
2016-01-12,wall st wobbles as crude oil prices plunge,crude_oil
2016-01-13,oil prices dip below 30 dollars but stocks rally,oil_market_phrase
2016-01-13,oil prices slump rbs sell everything advice rejected,oil_market_phrase
2016-01-14,low aussie dollar helping industry farming with oil drop,oil_price_movement
2016-01-15,wall st rises on relief rally as oil prices rebound,oil_market_phrase
2016-01-16,benefits of falling oil prices not fully passed on to motorists,oil_market_phrase
2016-01-18,nt govt flags possibility of refinery amid high diesel prices,fuel_prices
2016-01-20,petrol prices drop below one dollar,fuel_prices
2016-01-20,whats driving the new low petrol prices,fuel_prices
2016-01-21,petrol prices set to fall further in the hunter,fuel_prices
2016-01-21,woodside flags billion dollar writedown on oil prices,oil_market_phrase
2016-01-22,market ends week with lift thanks to oil price recovery,oil_market_phrase
2016-01-22,oil price turnaround lifts global markets,oil_market_phrase
2016-01-22,santos flags write downs amid plunging oil price,oil_market_phrase
2016-01-25,price of oil picks up,oil_with_market_context
2016-01-26,wall st slides as energy shares sold off in oil rout,oil_with_market_context
2016-01-27,wall st jumps on rising corporate profits oil prices,oil_market_phrase
2016-02-01,petrol prices have hit a one year low,fuel_prices
2016-02-02,oil petrol prices explained,fuel_prices
2016-02-03,bp posts biggest loss amid oil price downturn,oil_market_phrase
2016-02-03,us stocks resume sell off as oil price slumps,oil_market_phrase
2016-02-04,shell confirms job cuts as profit plunges on low oil prices,oil_market_phrase
2016-02-11,urgent laws to fix petroleum lease blunder,petroleum
2016-02-15,petrol prices accc issues please explain to retailers,fuel_prices
2016-02-16,four oil producing nations agree to output freeze,oil_with_market_context
2016-02-16,investors cheer a bounce in oil iron ore prices,oil_with_market_context
2016-02-16,russia; saudi arabia to freeze oil output,oil_market_phrase
2016-02-16,tech gurus clamour for petrol price data,fuel_prices
2016-02-17,woodside petroleum profit falls 99 per cent,petroleum
2016-02-17,woodside profit plunges 99 per cent on oil prices,oil_market_phrase
2016-02-18,venezuela increases petrol prices from 2c per litre to 85c,fuel_prices
2016-02-19,drop in oil prices sparks concern on global equity,oil_market_phrase
2016-02-21,clyde oil refinery demolition,oil_market_phrase
2016-02-22,low oil prices are hitting global energy players,oil_market_phrase
2016-02-22,mining energy firms in trouble as oil price slides,oil_market_phrase
2016-02-23,asx gives up early gains as oil price rise short lived,oil_market_phrase
2016-02-23,petrol prices brisbane gold coast sunshine coast cairns hervey,fuel_prices
2016-03-02,lower diesel prices should hold says economist,fuel_prices
2016-03-02,lower fuel prices should hold says economist,fuel_prices
2016-03-11,nsw govt proposes real time fuel price website,fuel_prices
2016-03-18,oil output rises even as us rig count falls,oil_market_phrase
2016-03-22,miners face fresh cost squeeze as currency and oil rise,oil_price_movement
2016-04-05,share market suffers heavy losses amid oil prices drag,oil_market_phrase
2016-04-11,global oil prices jump as australian share market,oil_market_phrase
2016-04-12,oil prices rise despite worsening oversupply,oil_market_phrase
2016-04-13,russian oil giant gazprom hopeful of opec supply freeze in doha,opec
2016-04-13,wall st us stocks jump on rising oil prices,oil_market_phrase
2016-04-15,oil production talks in doha look shaky,oil_market_phrase
2016-04-18,doha oil deal failure sparks crude price plunge,crude_oil
2016-04-18,market dragged down by falling oil prices; dollar,oil_market_phrase
2016-04-18,oil prices plunge after opec fails to cap output,opec
2016-04-18,oil producers fail to agree to freeze output,oil_market_phrase
2016-04-18,oil stocks slide after opec fails to clinch a,opec
2016-04-19,share market rallies on back of higher commodity oil prices,oil_market_phrase
2016-04-20,woodside sales drop 30pc savaged by oil price slump,oil_market_phrase
2016-04-21,wall st us shares rise on oil prices economic data,oil_market_phrase
2016-04-21,woodside petroleum facing first strike against remuneration,petroleum
2016-04-21,woodside rocky year oil and gas price plunge,oil_with_market_context
2016-04-26,wall st us stocks fall on declining oil prices,oil_market_phrase
2016-04-27,wall st stocks boosted by rising oil prices apple falls,oil_market_phrase
2016-04-29,melbourne family loses court battle against united petroleum,petroleum
2016-04-29,stronger oil price boosts energy and resources sector,oil_market_phrase
2016-05-13,oil market may clear glut earlier than expected says iea,oil_market_phrase
2016-05-17,higher oil prices push australian share market up,oil_market_phrase
2016-05-26,share market ends higher as oil; mining; finance stocks rise,oil_with_market_context
2016-05-26,wall st us shares add to gains as oil prices keep rising,oil_market_phrase
2016-05-27,changes to nt petroleum act ahead fracking changes,petroleum
2016-05-27,wall st us shares ease despite further oil gains,oil_price_movement
2016-06-06,petrol prices fall to lowest level in 17 years accc says,fuel_prices
2016-06-08,increase in oil prices pushes wall street higher,oil_market_phrase
2016-07-08,wall st stocks held back by oil price fall,oil_market_phrase
2016-07-14,growing oil stocks and record middle east output threaten price,oil_market_phrase
2016-07-14,wall st continues record run despite oil fall,oil_price_movement
2016-07-20,accc petrol prices report launceston drivers pay more,fuel_prices
2016-07-20,launceston businesses label petrol price unfair burden,fuel_prices
2016-07-22,santos oil and gas production record eases price pain,oil_with_market_context
2016-07-26,wall st us shares drop on oil price slide,oil_market_phrase
2016-08-04,oil price rally sends wall st higher,oil_market_phrase
2016-08-09,wall st us shares edge lower despite oil rise,oil_price_movement
2016-08-11,motoring body demands action on high tasmanian petrol price,fuel_prices
2016-08-12,wall st shares jump on oil rebound,oil_price_movement
2016-08-22,petrol prices still too high argues accc,fuel_prices
2016-08-26,is the slide in us shale oil and gas production about to bottom,oil_with_market_context
2016-08-31,fair work ombudsman finds staff underpaid at united petroleum,petroleum
2016-09-01,us shares fall on oil price decline,oil_market_phrase
2016-09-02,wall st us shares flat as oil prices weigh,oil_market_phrase
2016-09-05,russia and saudi arabia agree to stabilise oil price,oil_market_phrase
2016-09-14,energy investment down but oil and gas still dominate,oil_with_market_context
2016-09-14,wall street falls as oil prices resume slide,oil_market_phrase
2016-09-17,sa drivers left in dark on petrol prices,fuel_prices
2016-09-21,oil demand continues while companies post huge write downs,oil_market_phrase
2016-09-24,native americans protest oil pipeline,oil_market_phrase
2016-09-25,oil back on skids as markets pause,oil_with_market_context
2016-09-29,jump in oil price leads local market higher,oil_market_phrase
2016-09-29,wall st rises on oil price surge as opec hints at deal,opec
2016-10-02,finance week ahead rba meets deutsche bank oil global markets,oil_with_market_context
2016-10-06,oil price jump fuels wall st rise,oil_market_phrase
2016-10-11,crude oil hits year high on russian commitment to cap,crude_oil
2016-10-11,oil price sees share market rise,oil_market_phrase
2016-10-12,oil price may remain in goldilocks range,oil_market_phrase
2016-10-20,oil price rise pushes wall st higher,oil_market_phrase
2016-10-21,carnarvon petroleum results,petroleum
2016-10-21,oil price fall and weak earnings push us shares lower,oil_market_phrase
2016-10-24,falling oil prices creating unprecedented crisis,oil_market_phrase
2016-10-26,us shares fall as oil prices ease caterpillar stomped,oil_market_phrase
2016-10-27,doctor defiant after sanction over cannabis oil injections,oil_with_market_context
2016-11-15,oil washes up fraser island identified from trading ship qld,oil_with_market_context
2016-11-22,australia government revenue oil and gas production,oil_with_market_context
2016-11-22,could the price of oil finally be on the rise,oil_with_market_context
2016-11-22,us markets post solid gains on rising oil price,oil_market_phrase
2016-11-25,oil companies gear up for eventual energy transition,oil_market_phrase
2016-11-25,wood mackenzie finds most oil majors factor in carbon price,oil_with_market_context
2016-11-27,week in finance oil at tipping point before opec meeting,opec
2016-11-28,petrol prices fall in five largest cities,fuel_prices
2016-11-30,commodity prices fall ahead of an opec meeting,opec
2016-12-01,oil surges as opec agrees to cut production,opec
2016-12-01,opec get its cartel mojo back to stop its members going broke,opec
2016-12-02,oil prices continue rise as opec; russia agree to cut production,opec
2016-12-06,origin energy spin off oil gas assets,oil_with_market_context
2016-12-11,kenya oil tanker accident kills more than 30 people,oil_market_phrase
2016-12-12,energy stocks after opec decision to cut oil output,opec
2016-12-12,motorists warned of pre christmas petrol price surge,fuel_prices
2016-12-15,central petroleum awaiting another takeover bid from macquarie,petroleum
2016-12-16,accc petrol prices to fall in lead up to christmas,fuel_prices
2017-01-11,woodside petroleum interview,petroleum
2017-01-12,canberra petrol prices inexplicable nrma says,fuel_prices
2017-02-02,humanoid robot used in woodside petroleum wa oil gas projects,petroleum
2017-02-08,army to allow completion of dakota access oil pipeline,oil_market_phrase
2017-02-08,wall st edges back from records on oil price slide,oil_market_phrase
2017-02-15,origin wipes 1.9 billion off assets despite higher oil prices,oil_market_phrase
2017-02-16,cannabis oil producer speaks out,oil_market_phrase
2017-02-20,oil gas producers in government sights over prrt tax,oil_with_market_context
2017-02-23,qantas profit falls on rising fuel prices redundancy costs,fuel_prices
2017-02-24,wall street falls among technology stocks offset surge oil price,oil_market_phrase
2017-03-09,oil price fall hits australian market,oil_market_phrase
2017-03-13,petroleum lease over kimberley national parks fails to attract,petroleum
2017-03-15,oil plumbs three month low as saudis reveal surprise production,oil_with_market_context
2017-03-15,wall street us stocks fall on continued oil rout,oil_with_market_context
2017-03-22,how oil prices are saving you money,oil_market_phrase
2017-04-06,konebada petroleum park operation accused of,petroleum
2017-04-06,united petroleum audit expanded to company director,petroleum
2017-04-07,market rattled by missile strikes as gold and oil surge,oil_price_movement
2017-05-17,mercury filter made from petroleum waste products adelaide,petroleum
2017-05-17,oil market getting back to balance says iea,oil_market_phrase
2017-05-25,opec meeting puts oil at the crossroads,opec
2017-05-26,oil prices slide despite extension of production,oil_market_phrase
2017-05-26,oil slides despite production cut extension,oil_price_movement
2017-05-29,australian oil prices to stay lower for longer,oil_market_phrase
2017-06-09,petrol prices in brisbane higher than sydney again,fuel_prices
2017-06-22,wall street oil banks drag down stocks,oil_with_market_context
2017-06-25,pakistan more than 120 people dead after oil tanker ignites fire,oil_market_phrase
2017-06-28,crude oil arrives in wyndham as buru energy restarts production,crude_oil
2017-07-05,mining oil gas job numbers rising commodity prices,oil_with_market_context
2017-07-06,wall street mostly higher dragged down by plunge in oil price,oil_market_phrase
2017-07-26,petrol prices may have bottomed out while margins stay high,fuel_prices
2017-08-20,north korea receives constant oil supply from china on border,oil_market_phrase
2017-09-04,buru energy resumes crude oil exports from wyndham port,crude_oil
2017-09-05,darwin fuel prices rising strongly compared to rest of australia,fuel_prices
2017-09-23,china imposes limit on oil supply to north korea,oil_market_phrase
2017-10-01,oil at 100 dollars a barrel possible again futures market,oil_with_market_context
2017-10-09,brisbane petrol prices high motorists dont shp around,fuel_prices
2017-10-30,petrol price jump in darwin referred to accc,fuel_prices
2017-10-30,petrol prices rise again,fuel_prices
2017-11-15,wall street lower oil prices asx to open negative,oil_market_phrase
2017-11-16,australian employment figures wall st global markets slip on oil,oil_with_market_context
2017-11-28,wall street lacking energy oil prices weigh on market,oil_market_phrase
2017-11-30,north korea united states asks china to cut oil supply,oil_market_phrase
2017-12-07,wall street slips plunging oil price tech rebound,oil_market_phrase
2017-12-23,new un sanctions for north korea limits oil supplies,oil_market_phrase
2017-12-27,why petrol expensive global oil deal opec reserve bank dilemma,opec
2017-12-29,china oil accusation shows un sanctions are hard to enforce,oil_with_market_context
2018-01-08,32 missing oil tanker on fire after collision off china,oil_market_phrase
2018-01-08,iranian oil tanker ablaze as rescuers search for missing,oil_market_phrase
2018-01-08,iranian oil tanker crew member body found as rescuers fight fire,oil_market_phrase
2018-01-10,iranian oil tanker could burn for a month,oil_market_phrase
2018-01-12,wall street soars new records oil prices delta airlines earnings,oil_market_phrase
2018-01-13,two more bodies found on iranian oil tanker,oil_market_phrase
2018-01-14,iranian oil tanker sinks after explosion,oil_market_phrase
2018-01-15,east china sea slick fire from sunken iran oil tanker burns out,oil_market_phrase
2018-01-15,oil tanker explodes; sinks,oil_market_phrase
2018-01-22,brisbane fuel prices skyrocket in few weeks,fuel_prices
2018-01-23,petrol price watch scheme needed in qld opposition says,fuel_prices
2018-03-02,coober pedy fears for water supply amid oil gas drilling,oil_with_market_context
2018-03-02,jenny hallam facing more drugs charges over cannabis oil supply,oil_market_phrase
2018-04-19,asx lift rally metal oil prices mining wall street slows down,oil_market_phrase
2018-05-01,wall street slips rising oil prices mcdonalds upbeat profit,oil_market_phrase
2018-05-10,wall street boost after trump pulls out iran deal oil surge amp,oil_price_movement
2018-05-13,drivers urged to shop around on petrol prices,fuel_prices
2018-05-15,australias oil supply plummets with drilling likely in bight,oil_market_phrase
2018-05-15,oil price rise to torch tax cuts,oil_market_phrase
2018-05-15,wall street lifts on surging oil prices asx flat open,oil_market_phrase
2018-06-05,petrol prices hit four year high for australian motorists,fuel_prices
2018-06-27,wall street rebound surge oil price us push allies iran imports,oil_market_phrase
2018-07-11,snp500 wall street 5 month high pepsi oil prices,oil_market_phrase
2018-07-24,iran will respond in kind if us blocks oil exports,oil_market_phrase
2018-07-25,petrol prices and health costs nudge inflation higher,fuel_prices
2018-08-09,wall street falter us china trade tension sinking oil prices,oil_market_phrase
2018-08-13,australia still not meeting oil reserve obligations,oil_market_phrase
2018-08-15,results wrap seek iag woodside petroleum profit csl,petroleum
2018-08-21,petrol prices climb 4 year high accc urges comparison apps,fuel_prices
2018-09-27,petrol prices nudge up as oil prices jump,oil_market_phrase
2018-10-02,perth average petrol price soars to record high,fuel_prices
2018-10-18,rising petrol prices may push up the cost of fresh food,fuel_prices
2018-10-29,oil price rise hits households but lng exports offset the blow,oil_market_phrase
2018-11-05,iran will break us sanctions by selling oil,oil_with_market_context
2018-11-05,petrol prices surge 20pc 2018 not much can be done,fuel_prices
2018-11-13,tasmanians paying 30c per litre over wholesale fuel price ract,fuel_prices
2018-11-14,wall street slips plummeting oil price,oil_market_phrase
2018-11-21,dow jones tumbles apple oil plunge wall street sell off,oil_price_movement
2018-11-21,high fuel prices hurting fishos hip pockets,fuel_prices
2018-11-21,oil price,oil_market_phrase
2018-11-21,oil price crash great news for motorists bad news for economy,oil_market_phrase
2018-12-19,wall street falls on plunging oil price trump rate hike tweet,oil_market_phrase
2018-12-20,petrol prices to fall further before christmas accc says,fuel_prices
2019-01-08,oil tanker aulac fortune explodes off hong kong,oil_market_phrase
2019-01-11,tasmania petrol price explainer,fuel_prices
2019-01-15,zimbabwe protests turn deadly after fuel price hike,fuel_prices
2019-01-22,canberra petrol price gouging government opposition want answers,fuel_prices
2019-02-08,outback oil canavan best chance for national production,oil_with_market_context
2019-04-18,public conditioned to accept higher petrol prices raa warns,fuel_prices
2019-05-13,saudi oil tankers targeted in sabotage attack saudi arabia says,oil_market_phrase
2019-06-07,fuel prices falling as crude oil market affects petrol stations,crude_oil
2019-06-07,uae says oil tanker attacks likely the work of a state actor,oil_market_phrase
2019-06-11,equinor great australian bight drilling oil prices slump,oil_market_phrase
2019-06-13,oil tankers struck in suspected attacks in gulf of oman,oil_market_phrase
2019-06-14,a flaming oil tanker in the gulf of oman,oil_market_phrase
2019-06-14,gulf attacks on oil tankers raise risks in iran crisis,oil_market_phrase
2019-06-14,wall street rises after gulf tanker attacks boost oil price,oil_market_phrase
2019-06-15,us president donald trump blames iran for oil tanker attacks,oil_market_phrase
2019-06-16,oil tanker explosions prompt saudi call for decisive action,oil_market_phrase
2019-06-18,iran us conflict over oil tankers attack,oil_market_phrase
2019-06-26,with middle east tensions why is oil not 100 dollars a barrel,oil_with_market_context
2019-07-05,tehran fumes as britain seizes iranian oil tanker,oil_market_phrase
2019-07-06,iran could sieze uk oil tanker,oil_market_phrase
2019-07-19,iran seizes oil tanker in persian gulf,oil_market_phrase
2019-09-16,energy minister says theres no immediate threat to aus oil,oil_with_market_context
2019-09-16,oil prices expected to jump more than 10pc on saudi attack,oil_market_phrase
2019-09-17,wall street falls surging oil prices global markets,oil_market_phrase
2019-09-18,oil price spike adds another risk to fragile economy,oil_market_phrase
2019-09-27,petrol prices stay high despite oil falling to pre attack level,fuel_prices
2019-09-29,fireball captured on dashcam as fire spreads across oil tankers,oil_market_phrase
2019-09-29,injured sailors were rescued from oil tankers on fire,oil_market_phrase
2019-09-29,oil tanker in south korean port explodes,oil_market_phrase
2019-09-30,saudi warns escalation with iran would cause oil price surge,oil_market_phrase
2019-10-04,australias enthusiasm for medicinal oil takes flight as producer,oil_with_market_context
2019-10-04,petrol prices soared to new heights across much of,fuel_prices
2019-11-04,australian super fund ifm splurges $15 billion us oil pipeline,oil_market_phrase
2019-11-11,iran discovers new oil field with over 50 billion barrels,oil_with_market_context
2019-11-17,one killed in iran protests over fuel price hike,fuel_prices
2019-11-17,protests over shock fuel price hikes in iran kills one,fuel_prices
2019-11-20,iranian fuel price protests leave more than 100 dead,fuel_prices
2020-03-09,the oil price plunge petrol prices in australia $1 litre,oil_market_phrase
2020-03-10,wall street takes dive coronavirus oil prices,oil_market_phrase
2020-03-11,saudi arabia and russia intensify oil price war,oil_market_phrase
2020-03-19,coronavirus retailers keep petrol price difference amid downturn,fuel_prices
2020-04-01,coronavirus petrol prices plummet,fuel_prices
2020-04-08,high regional wa fuel prices prompt inquiry call,fuel_prices
2020-04-13,coronavirus forces oil cartel to slash supply,oil_with_market_context
2020-04-17,regional fuel prices point of contention mount isa,fuel_prices
2020-04-21,accc asked to investigate south west petrol prices,fuel_prices
2020-04-21,coronavirus negative oil prices what it means at petrol pump,oil_market_phrase
2020-04-21,oil price in the us falls below zero for the first time ever,oil_market_phrase
2020-04-22,brent oil drops to near two decade low supply demand storage,brent_market
2020-04-22,coronavirus oil price fuel security,oil_market_phrase
2020-04-23,asx slips energy stocks rally on oil price bounce,oil_market_phrase
2020-04-23,shares rally on oil price bounce,oil_market_phrase
2020-04-24,petrol price gouge queensland regional centres amid cheap oil,fuel_prices
2020-04-26,why australian government crude oil purchase teaches economics,crude_oil
2020-04-29,coronavirus petrol price gouging barr threatens intervention,fuel_prices
2020-04-29,wall street falls asx rise volatile oil price,oil_market_phrase
2020-05-04,oil price slump fuel price fuel petrol,oil_market_phrase
2020-05-04,petrol prices fall across canberra after threat to cap profits,fuel_prices
2020-05-05,fuel prices vary dramatically but not all price gouging,fuel_prices
2020-05-05,why fuel prices vary dramatically,fuel_prices
2020-05-06,nt fuel prices accc chief minister threatens fuel giants,fuel_prices
2020-05-06,will us oil industry collapse impact trumps election chances,oil_market_phrase
2020-05-18,tasmanian petrol prices still high,fuel_prices
2020-05-26,tasmania to get fuel price monitoring in coronavirus crisis,fuel_prices
2020-06-07,safflower oil new biofuel to replace petroleum,petroleum
2020-07-07,pilbara petrol prices remain high,fuel_prices
2020-07-10,asx follows weak lead from wall st dow jones oil slump,oil_price_movement
2020-07-16,oil tanker yemen risks spilling disaster as exxon valzez un says,oil_market_phrase
2020-07-17,petrol prices in toowoomba moving to price cycle,fuel_prices
2020-08-11,mauritius oil spill ship tanker cracks in hull,oil_with_market_context
2020-08-25,theia energy fracking oil and gas decision native title holders,oil_with_market_context
2020-09-24,eucalyptus kochii oil demand in western australia wheatbelt,oil_market_phrase
2020-12-07,geelong oil refinery viva energy lng gas terminal,oil_market_phrase
2020-12-14,asx200 opens higher as oil refineries receive 1 cent subsidy,oil_market_phrase
2021-01-06,why low fuel prices are likely to stay,fuel_prices
2021-01-09,petrol oil ironore gold coronavirus china commodities markets,oil_with_market_context
2021-02-11,australia loses another oil refinery risking fuel supply,oil_market_phrase
2021-02-13,bight petroleum knocked back great australian bight,petroleum
2021-02-23,ampol boss refuses to rule out lytton oil refinery,oil_market_phrase
2021-02-24,geelongs viva energy records 95 million loss for oil refinery,oil_market_phrase
2021-03-04,petroleum industry environmental fund loses favour in wa,petroleum
2021-03-24,asx slip wall street oil price drop europe covid19,oil_market_phrase
2021-05-18,government announces multi billion dollar oil refinery rescue,oil_market_phrase
2021-07-08,petrol prices at the highest in 18 months,fuel_prices
2021-08-02,israel and iran response on an oil tanker off oman,oil_market_phrase
2021-10-20,petrol prices soar to record highs across the country,fuel_prices
2021-12-08,petrol prices across australia surge ahead of,fuel_prices
2021-12-09,when will petrol prices start to come down,fuel_prices
