date,total_headlines,oil_headlines,market_price_headlines,supply_geopolitics_headlines,consumer_fuel_headlines,oil_share,oil_share_per_1000,market_price_share,market_price_share_per_1000,supply_geopolitics_share,supply_geopolitics_share_per_1000,consumer_fuel_share,consumer_fuel_share_per_1000
2017-03-27,170,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-28,158,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-29,158,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-30,148,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-31,196,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-01,63,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-02,73,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-03,144,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-04,156,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-05,151,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-06,168,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-07,176,1,1,0,0,0.005681818181818182,5.681818181818182,0.005681818181818182,5.681818181818182,0.0,0.0,0.0,0.0
2017-04-08,65,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-09,73,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-10,153,1,0,1,0,0.006535947712418301,6.5359477124183005,0.0,0.0,0.006535947712418301,6.5359477124183005,0.0,0.0
2017-04-11,152,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-12,162,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-13,153,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-14,71,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-15,56,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-16,47,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-17,93,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-18,109,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-19,144,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-20,160,1,1,0,0,0.00625,6.25,0.00625,6.25,0.0,0.0,0.0,0.0
2017-04-21,167,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-22,62,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-23,62,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-24,136,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-25,127,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-26,142,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-27,161,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-28,175,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-29,52,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-30,64,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-01,135,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-02,158,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-03,165,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-04,160,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-05,158,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-06,70,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-07,66,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-08,147,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-09,193,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-10,155,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-11,164,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-12,171,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-13,55,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-14,75,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-15,143,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-16,170,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-17,164,1,1,0,0,0.006097560975609756,6.097560975609756,0.006097560975609756,6.097560975609756,0.0,0.0,0.0,0.0
2017-05-18,167,1,0,1,0,0.005988023952095809,5.9880239520958085,0.0,0.0,0.005988023952095809,5.9880239520958085,0.0,0.0
2017-05-19,153,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-20,63,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-21,57,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-22,146,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-23,156,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-24,147,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-25,167,1,0,1,0,0.005988023952095809,5.9880239520958085,0.0,0.0,0.005988023952095809,5.9880239520958085,0.0,0.0
2017-05-26,189,2,2,0,0,0.010582010582010581,10.582010582010582,0.010582010582010581,10.582010582010582,0.0,0.0,0.0,0.0
2017-05-27,63,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-28,65,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-29,140,1,1,0,0,0.007142857142857143,7.142857142857142,0.007142857142857143,7.142857142857142,0.0,0.0,0.0,0.0
2017-05-30,151,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-31,174,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-01,159,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-02,157,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-03,78,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-04,56,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-05,140,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-06,150,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-07,149,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-08,185,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-09,155,1,0,0,1,0.0064516129032258064,6.451612903225806,0.0,0.0,0.0,0.0,0.0064516129032258064,6.451612903225806
2017-06-10,66,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-11,66,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-12,118,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-13,164,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-14,150,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-15,152,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-16,156,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-17,68,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-18,60,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-19,154,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-20,166,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-21,144,1,1,0,0,0.006944444444444444,6.944444444444444,0.006944444444444444,6.944444444444444,0.0,0.0,0.0,0.0
2017-06-22,180,1,1,0,0,0.005555555555555556,5.555555555555555,0.005555555555555556,5.555555555555555,0.0,0.0,0.0,0.0
2017-06-23,163,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-24,76,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-25,68,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-26,139,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-27,163,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-28,148,1,1,0,0,0.006756756756756757,6.756756756756757,0.006756756756756757,6.756756756756757,0.0,0.0,0.0,0.0
2017-06-29,145,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-30,143,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-01,72,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-02,74,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-03,169,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-04,143,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-05,173,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-06,154,1,1,0,0,0.006493506493506494,6.493506493506494,0.006493506493506494,6.493506493506494,0.0,0.0,0.0,0.0
2017-07-07,164,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-08,68,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-09,70,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-10,161,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-11,160,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-12,157,1,0,0,1,0.006369426751592357,6.369426751592357,0.0,0.0,0.0,0.0,0.006369426751592357,6.369426751592357
2017-07-13,152,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-14,158,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-15,69,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-16,76,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-17,159,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-18,174,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-19,152,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-20,160,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-21,166,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-22,72,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-23,73,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-24,150,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-25,179,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-26,182,1,0,0,1,0.005494505494505495,5.4945054945054945,0.0,0.0,0.0,0.0,0.005494505494505495,5.4945054945054945
2017-07-27,168,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-28,165,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-29,71,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-30,69,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-31,165,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-01,163,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-02,157,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-03,172,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-04,166,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-05,72,1,0,0,1,0.013888888888888888,13.888888888888888,0.0,0.0,0.0,0.0,0.013888888888888888,13.888888888888888
2017-08-06,83,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-07,156,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-08,171,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-09,198,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-10,169,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-11,172,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-12,70,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-13,63,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-14,159,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-15,164,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-16,158,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-17,167,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-18,181,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-19,63,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-20,77,1,0,1,0,0.012987012987012988,12.987012987012989,0.0,0.0,0.012987012987012988,12.987012987012989,0.0,0.0
2017-08-21,147,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-22,152,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-23,168,1,0,1,0,0.005952380952380952,5.952380952380952,0.0,0.0,0.005952380952380952,5.952380952380952,0.0,0.0
2017-08-24,177,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-25,170,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-26,87,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-27,82,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-28,144,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-29,150,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-30,142,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-31,169,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-01,162,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-02,71,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-03,71,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-04,156,1,1,1,0,0.00641025641025641,6.41025641025641,0.00641025641025641,6.41025641025641,0.00641025641025641,6.41025641025641,0.0,0.0
2017-09-05,158,1,0,0,1,0.006329113924050633,6.329113924050633,0.0,0.0,0.0,0.0,0.006329113924050633,6.329113924050633
2017-09-06,169,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-07,185,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-08,172,1,0,1,0,0.005813953488372093,5.813953488372093,0.0,0.0,0.005813953488372093,5.813953488372093,0.0,0.0
2017-09-09,66,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-10,58,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-11,164,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-12,148,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-13,171,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-14,187,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-15,176,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-16,78,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-17,60,1,0,1,0,0.016666666666666666,16.666666666666668,0.0,0.0,0.016666666666666666,16.666666666666668,0.0,0.0
2017-09-18,148,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-19,164,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-20,168,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-21,158,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-22,150,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-23,70,1,0,1,0,0.014285714285714285,14.285714285714285,0.0,0.0,0.014285714285714285,14.285714285714285,0.0,0.0
2017-09-24,68,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-25,169,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-26,150,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-27,168,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-28,166,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-29,173,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-30,76,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-01,77,1,1,0,0,0.012987012987012988,12.987012987012989,0.012987012987012988,12.987012987012989,0.0,0.0,0.0,0.0
2017-10-02,127,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-03,125,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-04,148,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-05,156,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-06,142,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-07,91,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-08,71,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-09,148,1,0,0,1,0.006756756756756757,6.756756756756757,0.0,0.0,0.0,0.0,0.006756756756756757,6.756756756756757
2017-10-10,149,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-11,167,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-12,179,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-13,140,1,0,1,0,0.007142857142857143,7.142857142857142,0.0,0.0,0.007142857142857143,7.142857142857142,0.0,0.0
2017-10-14,84,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-15,72,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-16,162,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-17,145,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-18,182,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-19,157,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-20,147,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-21,75,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-22,76,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-23,153,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-24,161,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-25,172,1,0,0,1,0.005813953488372093,5.813953488372093,0.0,0.0,0.0,0.0,0.005813953488372093,5.813953488372093
2017-10-26,172,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-27,147,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-28,78,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-29,79,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-30,124,2,0,0,2,0.016129032258064516,16.129032258064516,0.0,0.0,0.0,0.0,0.016129032258064516,16.129032258064516
2017-10-31,147,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-11-01,144,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-11-02,169,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-11-03,148,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-11-04,83,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-11-05,72,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-11-06,131,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-11-07,143,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-11-08,152,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-11-09,154,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-11-10,153,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-11-11,68,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-11-12,64,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-11-13,147,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-11-14,157,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-11-15,132,1,1,0,0,0.007575757575757576,7.575757575757576,0.007575757575757576,7.575757575757576,0.0,0.0,0.0,0.0
2017-11-16,167,1,1,0,0,0.005988023952095809,5.9880239520958085,0.005988023952095809,5.9880239520958085,0.0,0.0,0.0,0.0
2017-11-17,154,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-11-18,77,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-11-19,68,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-11-20,136,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-11-21,158,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-11-22,164,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-11-23,168,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-11-24,155,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-11-25,69,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-11-26,69,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-11-27,137,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-11-28,156,1,1,0,0,0.00641025641025641,6.41025641025641,0.00641025641025641,6.41025641025641,0.0,0.0,0.0,0.0
2017-11-29,156,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-11-30,170,1,0,1,0,0.0058823529411764705,5.88235294117647,0.0,0.0,0.0058823529411764705,5.88235294117647,0.0,0.0
2017-12-01,154,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-02,68,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-03,71,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-04,138,1,0,1,0,0.007246376811594203,7.246376811594203,0.0,0.0,0.007246376811594203,7.246376811594203,0.0,0.0
2017-12-05,149,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-06,171,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-07,163,1,1,0,0,0.006134969325153374,6.134969325153374,0.006134969325153374,6.134969325153374,0.0,0.0,0.0,0.0
2017-12-08,129,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-09,70,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-10,79,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-11,131,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-12,129,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-13,149,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-14,130,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-15,129,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-16,64,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-17,78,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-18,128,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-19,134,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-20,118,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-21,125,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
