date,sentiment_headline_count,mean_sentiment,median_sentiment,mean_positive_score,mean_negative_score,mean_neutral_score,positive_headlines,negative_headlines,neutral_headlines,positive_headline_share,negative_headline_share,neutral_headline_share,market_headline_count,market_mean_sentiment,market_median_sentiment,market_mean_positive_score,market_mean_negative_score,market_mean_neutral_score,market_positive_headlines,market_negative_headlines,market_neutral_headlines,market_positive_headline_share,market_negative_headline_share,market_neutral_headline_share,supply_headline_count,supply_mean_sentiment,supply_median_sentiment,supply_mean_positive_score,supply_mean_negative_score,supply_mean_neutral_score,supply_positive_headlines,supply_negative_headlines,supply_neutral_headlines,supply_positive_headline_share,supply_negative_headline_share,supply_neutral_headline_share,consumer_headline_count,consumer_mean_sentiment,consumer_median_sentiment,consumer_mean_positive_score,consumer_mean_negative_score,consumer_mean_neutral_score,consumer_positive_headlines,consumer_negative_headlines,consumer_neutral_headlines,consumer_positive_headline_share,consumer_negative_headline_share,consumer_neutral_headline_share
2005-05-17,1,0.0,0.0,0.0,0.0,1.0,0,0,1,0.0,0.0,1.0,1,0.0,0.0,0.0,0.0,1.0,0,0,1,0.0,0.0,1.0,0,,,,,,0,0,0,,,,0,,,,,,0,0,0,,,
2005-05-18,1,-0.128,-0.128,0.0,0.176,0.824,0,1,0,0.0,1.0,0.0,0,,,,,,0,0,0,,,,0,,,,,,0,0,0,,,,1,-0.128,-0.128,0.0,0.176,0.824,0,1,0,0.0,1.0,0.0
2005-05-19,1,-0.25,-0.25,0.153,0.292,0.556,0,1,0,0.0,1.0,0.0,1,-0.25,-0.25,0.153,0.292,0.556,0,1,0,0.0,1.0,0.0,0,,,,,,0,0,0,,,,0,,,,,,0,0,0,,,
2005-05-20,1,-0.4215,-0.4215,0.0,0.412,0.588,0,1,0,0.0,1.0,0.0,0,,,,,,0,0,0,,,,1,-0.4215,-0.4215,0.0,0.412,0.588,0,1,0,0.0,1.0,0.0,0,,,,,,0,0,0,,,
2005-05-23,1,0.2263,0.2263,0.275,0.0,0.725,1,0,0,1.0,0.0,0.0,0,,,,,,0,0,0,,,,1,0.2263,0.2263,0.275,0.0,0.725,1,0,0,1.0,0.0,0.0,0,,,,,,0,0,0,,,
2005-05-30,3,0.0,0.0,0.0,0.0,1.0,0,0,3,0.0,0.0,1.0,0,,,,,,0,0,0,,,,1,0.0,0.0,0.0,0.0,1.0,0,0,1,0.0,0.0,1.0,2,0.0,0.0,0.0,0.0,1.0,0,0,2,0.0,0.0,1.0
2005-06-02,1,-0.0258,-0.0258,0.284,0.295,0.421,0,0,1,0.0,0.0,1.0,1,-0.0258,-0.0258,0.284,0.295,0.421,0,0,1,0.0,0.0,1.0,0,,,,,,0,0,0,,,,0,,,,,,0,0,0,,,
2005-06-03,1,0.0,0.0,0.0,0.0,1.0,0,0,1,0.0,0.0,1.0,1,0.0,0.0,0.0,0.0,1.0,0,0,1,0.0,0.0,1.0,0,,,,,,0,0,0,,,,0,,,,,,0,0,0,,,
2005-06-04,1,-0.4404,-0.4404,0.0,0.266,0.734,0,1,0,0.0,1.0,0.0,1,-0.4404,-0.4404,0.0,0.266,0.734,0,1,0,0.0,1.0,0.0,0,,,,,,0,0,0,,,,0,,,,,,0,0,0,,,
2005-06-07,1,0.0,0.0,0.0,0.0,1.0,0,0,1,0.0,0.0,1.0,0,,,,,,0,0,0,,,,0,,,,,,0,0,0,,,,1,0.0,0.0,0.0,0.0,1.0,0,0,1,0.0,0.0,1.0
2005-06-10,1,0.34,0.34,0.255,0.0,0.745,1,0,0,1.0,0.0,0.0,0,,,,,,0,0,0,,,,0,,,,,,0,0,0,,,,1,0.34,0.34,0.255,0.0,0.745,1,0,0,1.0,0.0,0.0
2005-06-14,1,0.0,0.0,0.0,0.0,1.0,0,0,1,0.0,0.0,1.0,1,0.0,0.0,0.0,0.0,1.0,0,0,1,0.0,0.0,1.0,0,,,,,,0,0,0,,,,0,,,,,,0,0,0,,,
2005-06-16,3,-0.23329999999999998,-0.128,0.0,0.227,0.773,0,2,1,0.0,0.6666666666666666,0.3333333333333333,0,,,,,,0,0,0,,,,2,-0.064,-0.064,0.0,0.1,0.9,0,1,1,0.0,0.5,0.5,2,-0.34995,-0.34995,0.0,0.3405,0.6595,0,2,0,0.0,1.0,0.0
2005-06-18,1,-0.296,-0.296,0.0,0.306,0.694,0,1,0,0.0,1.0,0.0,1,-0.296,-0.296,0.0,0.306,0.694,0,1,0,0.0,1.0,0.0,0,,,,,,0,0,0,,,,0,,,,,,0,0,0,,,
2005-06-20,3,0.14049999999999999,0.0,0.11233333333333334,0.051,0.8366666666666666,1,0,2,0.3333333333333333,0.0,0.6666666666666666,1,0.4215,0.4215,0.337,0.153,0.51,1,0,0,1.0,0.0,0.0,0,,,,,,0,0,0,,,,2,0.0,0.0,0.0,0.0,1.0,0,0,2,0.0,0.0,1.0
2005-06-21,4,-0.09545,0.0,0.0,0.10475,0.89525,0,1,3,0.0,0.25,0.75,2,0.0,0.0,0.0,0.0,1.0,0,0,2,0.0,0.0,1.0,0,,,,,,0,0,0,,,,2,-0.1909,-0.1909,0.0,0.2095,0.7905,0,1,1,0.0,0.5,0.5
2005-06-22,2,0.0,0.0,0.0,0.0,1.0,0,0,2,0.0,0.0,1.0,2,0.0,0.0,0.0,0.0,1.0,0,0,2,0.0,0.0,1.0,1,0.0,0.0,0.0,0.0,1.0,0,0,1,0.0,0.0,1.0,0,,,,,,0,0,0,,,
2005-06-24,2,0.0,0.0,0.0,0.0,1.0,0,0,2,0.0,0.0,1.0,2,0.0,0.0,0.0,0.0,1.0,0,0,2,0.0,0.0,1.0,0,,,,,,0,0,0,,,,0,,,,,,0,0,0,,,
2005-06-25,7,0.10194285714285714,0.0,0.07842857142857142,0.023571428571428573,0.8979999999999999,2,0,5,0.2857142857142857,0.0,0.7142857142857143,5,0.0,0.0,0.0,0.0,1.0,0,0,5,0.0,0.0,1.0,0,,,,,,0,0,0,,,,3,0.23786666666666667,0.2732,0.18299999999999997,0.055,0.762,2,0,1,0.6666666666666666,0.0,0.3333333333333333
2005-06-26,2,-0.148,-0.148,0.0,0.1195,0.8805000000000001,0,1,1,0.0,0.5,0.5,0,,,,,,0,0,0,,,,0,,,,,,0,0,0,,,,2,-0.148,-0.148,0.0,0.1195,0.8805000000000001,0,1,1,0.0,0.5,0.5
2005-06-27,2,0.0,0.0,0.0,0.0,1.0,0,0,2,0.0,0.0,1.0,2,0.0,0.0,0.0,0.0,1.0,0,0,2,0.0,0.0,1.0,0,,,,,,0,0,0,,,,0,,,,,,0,0,0,,,
2005-06-28,3,0.09866666666666667,0.0,0.102,0.0,0.898,1,0,2,0.3333333333333333,0.0,0.6666666666666666,1,0.296,0.296,0.306,0.0,0.694,1,0,0,1.0,0.0,0.0,0,,,,,,0,0,0,,,,2,0.0,0.0,0.0,0.0,1.0,0,0,2,0.0,0.0,1.0
2005-06-29,2,-0.1366,-0.1366,0.0,0.148,0.852,0,1,1,0.0,0.5,0.5,1,-0.2732,-0.2732,0.0,0.296,0.704,0,1,0,0.0,1.0,0.0,0,,,,,,0,0,0,,,,1,0.0,0.0,0.0,0.0,1.0,0,0,1,0.0,0.0,1.0
2005-06-30,1,0.0,0.0,0.0,0.0,1.0,0,0,1,0.0,0.0,1.0,0,,,,,,0,0,0,,,,1,0.0,0.0,0.0,0.0,1.0,0,0,1,0.0,0.0,1.0,0,,,,,,0,0,0,,,
2005-07-04,1,0.0,0.0,0.0,0.0,1.0,0,0,1,0.0,0.0,1.0,0,,,,,,0,0,0,,,,0,,,,,,0,0,0,,,,1,0.0,0.0,0.0,0.0,1.0,0,0,1,0.0,0.0,1.0
2005-07-06,2,0.0,0.0,0.0,0.0,1.0,0,0,2,0.0,0.0,1.0,1,0.0,0.0,0.0,0.0,1.0,0,0,1,0.0,0.0,1.0,1,0.0,0.0,0.0,0.0,1.0,0,0,1,0.0,0.0,1.0,0,,,,,,0,0,0,,,
2005-07-07,4,-0.1101,0.0,0.0,0.1095,0.8905000000000001,0,1,3,0.0,0.25,0.75,4,-0.1101,0.0,0.0,0.1095,0.8905000000000001,0,1,3,0.0,0.25,0.75,0,,,,,,0,0,0,,,,0,,,,,,0,0,0,,,
2005-07-12,3,-0.10296666666666666,0.0,0.0,0.09100000000000001,0.9089999999999999,0,1,2,0.0,0.3333333333333333,0.6666666666666666,1,0.0,0.0,0.0,0.0,1.0,0,0,1,0.0,0.0,1.0,0,,,,,,0,0,0,,,,2,-0.15445,-0.15445,0.0,0.1365,0.8634999999999999,0,1,1,0.0,0.5,0.5
2005-07-13,1,0.0,0.0,0.0,0.0,1.0,0,0,1,0.0,0.0,1.0,1,0.0,0.0,0.0,0.0,1.0,0,0,1,0.0,0.0,1.0,0,,,,,,0,0,0,,,,0,,,,,,0,0,0,,,
2005-07-16,1,0.0,0.0,0.0,0.0,1.0,0,0,1,0.0,0.0,1.0,0,,,,,,0,0,0,,,,1,0.0,0.0,0.0,0.0,1.0,0,0,1,0.0,0.0,1.0,1,0.0,0.0,0.0,0.0,1.0,0,0,1,0.0,0.0,1.0
2005-07-18,2,0.0,0.0,0.0,0.0,1.0,0,0,2,0.0,0.0,1.0,0,,,,,,0,0,0,,,,0,,,,,,0,0,0,,,,2,0.0,0.0,0.0,0.0,1.0,0,0,2,0.0,0.0,1.0
2005-07-19,1,-0.296,-0.296,0.0,0.239,0.761,0,1,0,0.0,1.0,0.0,0,,,,,,0,0,0,,,,0,,,,,,0,0,0,,,,1,-0.296,-0.296,0.0,0.239,0.761,0,1,0,0.0,1.0,0.0
2005-07-20,2,-0.4158,-0.4158,0.0,0.2635,0.7364999999999999,0,1,1,0.0,0.5,0.5,1,0.0,0.0,0.0,0.0,1.0,0,0,1,0.0,0.0,1.0,0,,,,,,0,0,0,,,,1,-0.8316,-0.8316,0.0,0.527,0.473,0,1,0,0.0,1.0,0.0
2005-07-21,1,0.3182,0.3182,0.365,0.0,0.635,1,0,0,1.0,0.0,0.0,0,,,,,,0,0,0,,,,1,0.3182,0.3182,0.365,0.0,0.635,1,0,0,1.0,0.0,0.0,0,,,,,,0,0,0,,,
2005-07-22,2,-0.2221,-0.2221,0.1375,0.18,0.6825,1,1,0,0.5,0.5,0.0,0,,,,,,0,0,0,,,,1,0.2263,0.2263,0.275,0.0,0.725,1,0,0,1.0,0.0,0.0,1,-0.6705,-0.6705,0.0,0.36,0.64,0,1,0,0.0,1.0,0.0
2005-07-23,1,-0.5719,-0.5719,0.0,0.346,0.654,0,1,0,0.0,1.0,0.0,1,-0.5719,-0.5719,0.0,0.346,0.654,0,1,0,0.0,1.0,0.0,0,,,,,,0,0,0,,,,0,,,,,,0,0,0,,,
2005-07-25,2,0.20095,0.20095,0.139,0.0,0.861,1,0,1,0.5,0.0,0.5,1,0.0,0.0,0.0,0.0,1.0,0,0,1,0.0,0.0,1.0,0,,,,,,0,0,0,,,,1,0.4019,0.4019,0.278,0.0,0.722,1,0,0,1.0,0.0,0.0
2005-07-30,1,0.0,0.0,0.0,0.0,1.0,0,0,1,0.0,0.0,1.0,1,0.0,0.0,0.0,0.0,1.0,0,0,1,0.0,0.0,1.0,0,,,,,,0,0,0,,,,0,,,,,,0,0,0,,,
2005-08-01,1,0.0,0.0,0.0,0.0,1.0,0,0,1,0.0,0.0,1.0,1,0.0,0.0,0.0,0.0,1.0,0,0,1,0.0,0.0,1.0,0,,,,,,0,0,0,,,,0,,,,,,0,0,0,,,
2005-08-02,1,0.0,0.0,0.0,0.0,1.0,0,0,1,0.0,0.0,1.0,1,0.0,0.0,0.0,0.0,1.0,0,0,1,0.0,0.0,1.0,0,,,,,,0,0,0,,,,0,,,,,,0,0,0,,,
2005-08-04,1,0.0,0.0,0.0,0.0,1.0,0,0,1,0.0,0.0,1.0,1,0.0,0.0,0.0,0.0,1.0,0,0,1,0.0,0.0,1.0,0,,,,,,0,0,0,,,,0,,,,,,0,0,0,,,
2005-08-08,2,0.0,0.0,0.0,0.0,1.0,0,0,2,0.0,0.0,1.0,1,0.0,0.0,0.0,0.0,1.0,0,0,1,0.0,0.0,1.0,0,,,,,,0,0,0,,,,1,0.0,0.0,0.0,0.0,1.0,0,0,1,0.0,0.0,1.0
2005-08-09,1,0.0,0.0,0.0,0.0,1.0,0,0,1,0.0,0.0,1.0,0,,,,,,0,0,0,,,,0,,,,,,0,0,0,,,,1,0.0,0.0,0.0,0.0,1.0,0,0,1,0.0,0.0,1.0
2005-08-10,1,0.0,0.0,0.0,0.0,1.0,0,0,1,0.0,0.0,1.0,0,,,,,,0,0,0,,,,0,,,,,,0,0,0,,,,1,0.0,0.0,0.0,0.0,1.0,0,0,1,0.0,0.0,1.0
2005-08-11,1,0.0,0.0,0.0,0.0,1.0,0,0,1,0.0,0.0,1.0,1,0.0,0.0,0.0,0.0,1.0,0,0,1,0.0,0.0,1.0,0,,,,,,0,0,0,,,,0,,,,,,0,0,0,,,
2005-08-12,2,0.08895,0.08895,0.0875,0.0,0.9125,1,0,1,0.5,0.0,0.5,1,0.0,0.0,0.0,0.0,1.0,0,0,1,0.0,0.0,1.0,0,,,,,,0,0,0,,,,1,0.1779,0.1779,0.175,0.0,0.825,1,0,0,1.0,0.0,0.0
2005-08-13,1,0.0,0.0,0.0,0.0,1.0,0,0,1,0.0,0.0,1.0,1,0.0,0.0,0.0,0.0,1.0,0,0,1,0.0,0.0,1.0,0,,,,,,0,0,0,,,,0,,,,,,0,0,0,,,
2005-08-15,3,-0.2011666666666667,-0.2023,0.07366666666666667,0.24066666666666667,0.6856666666666666,0,3,0,0.0,1.0,0.0,1,-0.2023,-0.2023,0.221,0.287,0.492,0,1,0,0.0,1.0,0.0,0,,,,,,0,0,0,,,,2,-0.2006,-0.2006,0.0,0.2175,0.7825,0,2,0,0.0,1.0,0.0
2005-08-16,1,0.0,0.0,0.0,0.0,1.0,0,0,1,0.0,0.0,1.0,0,,,,,,0,0,0,,,,0,,,,,,0,0,0,,,,1,0.0,0.0,0.0,0.0,1.0,0,0,1,0.0,0.0,1.0
2005-08-17,2,0.0,0.0,0.0,0.0,1.0,0,0,2,0.0,0.0,1.0,0,,,,,,0,0,0,,,,0,,,,,,0,0,0,,,,2,0.0,0.0,0.0,0.0,1.0,0,0,2,0.0,0.0,1.0
2005-08-18,3,0.10420000000000001,0.0,0.19399999999999998,0.14233333333333334,0.6636666666666667,1,0,2,0.3333333333333333,0.0,0.6666666666666666,0,,,,,,0,0,0,,,,1,0.0,0.0,0.0,0.0,1.0,0,0,1,0.0,0.0,1.0,2,0.15630000000000002,0.15630000000000002,0.291,0.2135,0.4955,1,0,1,0.5,0.0,0.5
2005-08-19,1,0.0,0.0,0.0,0.0,1.0,0,0,1,0.0,0.0,1.0,1,0.0,0.0,0.0,0.0,1.0,0,0,1,0.0,0.0,1.0,0,,,,,,0,0,0,,,,0,,,,,,0,0,0,,,
2005-08-20,1,-0.5719,-0.5719,0.133,0.39,0.476,0,1,0,0.0,1.0,0.0,1,-0.5719,-0.5719,0.133,0.39,0.476,0,1,0,0.0,1.0,0.0,0,,,,,,0,0,0,,,,0,,,,,,0,0,0,,,
2005-08-22,1,-0.4215,-0.4215,0.0,0.318,0.682,0,1,0,0.0,1.0,0.0,0,,,,,,0,0,0,,,,0,,,,,,0,0,0,,,,1,-0.4215,-0.4215,0.0,0.318,0.682,0,1,0,0.0,1.0,0.0
2005-08-23,2,-0.0129,-0.0129,0.1175,0.1215,0.761,0,0,2,0.0,0.0,1.0,1,-0.0258,-0.0258,0.235,0.243,0.522,0,0,1,0.0,0.0,1.0,0,,,,,,0,0,0,,,,1,0.0,0.0,0.0,0.0,1.0,0,0,1,0.0,0.0,1.0
2005-08-24,1,0.0,0.0,0.0,0.0,1.0,0,0,1,0.0,0.0,1.0,0,,,,,,0,0,0,,,,0,,,,,,0,0,0,,,,1,0.0,0.0,0.0,0.0,1.0,0,0,1,0.0,0.0,1.0
2005-08-27,3,-0.1433,-0.1027,0.081,0.259,0.66,0,3,0,0.0,1.0,0.0,1,-0.0772,-0.0772,0.243,0.272,0.485,0,1,0,0.0,1.0,0.0,1,-0.25,-0.25,0.0,0.286,0.714,0,1,0,0.0,1.0,0.0,1,-0.1027,-0.1027,0.0,0.219,0.781,0,1,0,0.0,1.0,0.0
2005-08-28,1,-0.4588,-0.4588,0.0,0.571,0.429,0,1,0,0.0,1.0,0.0,0,,,,,,0,0,0,,,,1,-0.4588,-0.4588,0.0,0.571,0.429,0,1,0,0.0,1.0,0.0,0,,,,,,0,0,0,,,
2005-08-29,3,-0.19979999999999998,-0.1779,0.0,0.19466666666666665,0.8053333333333333,0,2,1,0.0,0.6666666666666666,0.3333333333333333,2,-0.29969999999999997,-0.29969999999999997,0.0,0.292,0.708,0,2,0,0.0,1.0,0.0,1,0.0,0.0,0.0,0.0,1.0,0,0,1,0.0,0.0,1.0,0,,,,,,0,0,0,,,
2005-08-30,5,-0.03221999999999999,0.0,0.0696,0.1276,0.8028000000000001,1,2,2,0.2,0.4,0.4,2,-0.1366,-0.1366,0.0,0.148,0.852,0,1,1,0.0,0.5,0.5,3,0.03736666666666668,0.0,0.11599999999999999,0.114,0.77,1,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,0.0,0.0,0.0,0.0,1.0,0,0,1,0.0,0.0,1.0
2005-08-31,6,-0.017116666666666665,0.0,0.0,0.0365,0.9635000000000001,0,1,5,0.0,0.16666666666666666,0.8333333333333334,5,-0.02054,0.0,0.0,0.0438,0.9562000000000002,0,1,4,0.0,0.2,0.8,1,0.0,0.0,0.0,0.0,1.0,0,0,1,0.0,0.0,1.0,0,,,,,,0,0,0,,,
2005-09-01,5,-0.07832,0.0,0.0,0.094,0.906,0,2,3,0.0,0.4,0.6,0,,,,,,0,0,0,,,,1,0.0,0.0,0.0,0.0,1.0,0,0,1,0.0,0.0,1.0,4,-0.0979,-0.0258,0.0,0.1175,0.8825000000000001,0,2,2,0.0,0.5,0.5
2005-09-02,4,-0.036025,-0.125,0.08775,0.15975,0.7525,1,2,1,0.25,0.5,0.25,0,,,,,,0,0,0,,,,1,-0.25,-0.25,0.0,0.333,0.667,0,1,0,0.0,1.0,0.0,3,0.0353,0.0,0.11699999999999999,0.102,0.781,1,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333
2005-09-03,1,0.3818,0.3818,0.342,0.0,0.658,1,0,0,1.0,0.0,0.0,1,0.3818,0.3818,0.342,0.0,0.658,1,0,0,1.0,0.0,0.0,0,,,,,,0,0,0,,,,0,,,,,,0,0,0,,,
2005-09-04,1,0.0,0.0,0.0,0.0,1.0,0,0,1,0.0,0.0,1.0,0,,,,,,0,0,0,,,,0,,,,,,0,0,0,,,,1,0.0,0.0,0.0,0.0,1.0,0,0,1,0.0,0.0,1.0
2005-09-05,6,0.07351666666666667,0.05135,0.14466666666666667,0.11733333333333333,0.7381666666666667,3,1,2,0.5,0.16666666666666666,0.3333333333333333,1,-0.296,-0.296,0.0,0.239,0.761,0,1,0,0.0,1.0,0.0,0,,,,,,0,0,0,,,,5,0.14742000000000002,0.1027,0.1736,0.093,0.7336,3,0,2,0.6,0.0,0.4
2005-09-06,1,-0.296,-0.296,0.0,0.239,0.761,0,1,0,0.0,1.0,0.0,0,,,,,,0,0,0,,,,0,,,,,,0,0,0,,,,1,-0.296,-0.296,0.0,0.239,0.761,0,1,0,0.0,1.0,0.0
2005-09-07,6,-0.23976666666666666,-0.29205,0.053,0.22199999999999998,0.7248333333333333,0,4,2,0.0,0.6666666666666666,0.3333333333333333,0,,,,,,0,0,0,,,,0,,,,,,0,0,0,,,,6,-0.23976666666666666,-0.29205,0.053,0.22199999999999998,0.7248333333333333,0,4,2,0.0,0.6666666666666666,0.3333333333333333
2005-09-08,6,0.10651666666666666,0.0,0.12666666666666668,0.06983333333333334,0.8035,2,1,3,0.3333333333333333,0.16666666666666666,0.5,2,0.0726,0.0726,0.185,0.20950000000000002,0.6055,1,1,0,0.5,0.5,0.0,0,,,,,,0,0,0,,,,4,0.123475,0.0,0.0975,0.0,0.9025,1,0,3,0.25,0.0,0.75
2005-09-09,5,-0.13504,-0.2732,0.0586,0.2238,0.7176,1,4,0,0.2,0.8,0.0,0,,,,,,0,0,0,,,,0,,,,,,0,0,0,,,,5,-0.13504,-0.2732,0.0586,0.2238,0.7176,1,4,0,0.2,0.8,0.0
2005-09-10,1,0.128,0.128,0.2,0.0,0.8,1,0,0,1.0,0.0,0.0,0,,,,,,0,0,0,,,,0,,,,,,0,0,0,,,,1,0.128,0.128,0.2,0.0,0.8,1,0,0,1.0,0.0,0.0
2005-09-11,2,-0.2997,-0.2997,0.0,0.179,0.821,0,1,1,0.0,0.5,0.5,0,,,,,,0,0,0,,,,0,,,,,,0,0,0,,,,2,-0.2997,-0.2997,0.0,0.179,0.821,0,1,1,0.0,0.5,0.5
2005-09-12,6,0.05838333333333334,0.0286,0.14566666666666667,0.1145,0.7396666666666668,3,2,1,0.5,0.3333333333333333,0.16666666666666666,0,,,,,,0,0,0,,,,1,-0.4215,-0.4215,0.0,0.259,0.741,0,1,0,0.0,1.0,0.0,5,0.15436,0.0572,0.1748,0.08560000000000001,0.7394000000000001,3,1,1,0.6,0.2,0.2
2005-09-13,5,-0.01422,0.0,0.1066,0.08120000000000001,0.8122,2,2,1,0.4,0.4,0.2,1,-0.1531,-0.1531,0.0,0.167,0.833,0,1,0,0.0,1.0,0.0,0,,,,,,0,0,0,,,,4,0.020500000000000004,0.064,0.13325,0.05975,0.807,2,1,1,0.5,0.25,0.25
2005-09-14,6,0.10138333333333334,0.05135,0.19783333333333333,0.16966666666666666,0.6325,3,2,1,0.5,0.3333333333333333,0.16666666666666666,1,0.0,0.0,0.0,0.0,1.0,0,0,1,0.0,0.0,1.0,1,-0.25,-0.25,0.0,0.25,0.75,0,1,0,0.0,1.0,0.0,4,0.21457500000000002,0.19935,0.29675,0.192,0.51125,3,1,0,0.75,0.25,0.0
2005-09-15,2,0.08895,0.08895,0.1105,0.0,0.8895,1,0,1,0.5,0.0,0.5,1,0.0,0.0,0.0,0.0,1.0,0,0,1,0.0,0.0,1.0,0,,,,,,0,0,0,,,,1,0.1779,0.1779,0.221,0.0,0.779,1,0,0,1.0,0.0,0.0
2005-09-16,5,-0.0843,0.0,0.0,0.0718,0.9282,0,1,4,0.0,0.2,0.8,1,0.0,0.0,0.0,0.0,1.0,0,0,1,0.0,0.0,1.0,0,,,,,,0,0,0,,,,4,-0.105375,0.0,0.0,0.08975,0.91025,0,1,3,0.0,0.25,0.75
2005-09-17,1,0.0,0.0,0.0,0.0,1.0,0,0,1,0.0,0.0,1.0,1,0.0,0.0,0.0,0.0,1.0,0,0,1,0.0,0.0,1.0,0,,,,,,0,0,0,,,,0,,,,,,0,0,0,,,
2005-09-18,1,0.0,0.0,0.0,0.0,1.0,0,0,1,0.0,0.0,1.0,1,0.0,0.0,0.0,0.0,1.0,0,0,1,0.0,0.0,1.0,1,0.0,0.0,0.0,0.0,1.0,0,0,1,0.0,0.0,1.0,0,,,,,,0,0,0,,,
2005-09-19,5,0.12955999999999998,0.0,0.11400000000000002,0.0358,0.8501999999999998,2,0,3,0.4,0.0,0.6,1,0.0,0.0,0.0,0.0,1.0,0,0,1,0.0,0.0,1.0,0,,,,,,0,0,0,,,,4,0.16194999999999998,0.11315,0.14250000000000002,0.04475,0.81275,2,0,2,0.5,0.0,0.5
2005-09-20,9,0.013044444444444438,0.0,0.12622222222222224,0.07488888888888888,0.7987777777777778,3,2,4,0.3333333333333333,0.2222222222222222,0.4444444444444444,1,-0.4939,-0.4939,0.0,0.39,0.61,0,1,0,0.0,1.0,0.0,1,0.0,0.0,0.0,0.0,1.0,0,0,1,0.0,0.0,1.0,7,0.08732857142857142,0.0,0.1622857142857143,0.04057142857142857,0.7969999999999999,3,1,3,0.42857142857142855,0.14285714285714285,0.42857142857142855
2005-09-21,5,0.046299999999999994,0.0,0.0948,0.046400000000000004,0.8588000000000001,1,0,4,0.2,0.0,0.8,0,,,,,,0,0,0,,,,1,0.0,0.0,0.0,0.0,1.0,0,0,1,0.0,0.0,1.0,4,0.057874999999999996,0.0129,0.1185,0.058,0.8235,1,0,3,0.25,0.0,0.75
2005-09-22,8,0.1052875,0.0,0.071375,0.0,0.928625,2,0,6,0.25,0.0,0.75,0,,,,,,0,0,0,,,,1,0.4404,0.4404,0.293,0.0,0.707,1,0,0,1.0,0.0,0.0,7,0.05741428571428571,0.0,0.039714285714285716,0.0,0.9602857142857142,1,0,6,0.14285714285714285,0.0,0.8571428571428571
2005-09-23,7,-0.1423142857142857,0.0,0.03828571428571429,0.13342857142857142,0.8282857142857143,1,3,3,0.14285714285714285,0.42857142857142855,0.42857142857142855,0,,,,,,0,0,0,,,,1,0.0,0.0,0.0,0.0,1.0,0,0,1,0.0,0.0,1.0,6,-0.16603333333333334,-0.1366,0.04466666666666667,0.15566666666666665,0.7996666666666666,1,3,2,0.16666666666666666,0.5,0.3333333333333333
2005-09-24,3,-0.1643666666666667,-0.1531,0.16,0.22833333333333336,0.6116666666666667,0,2,1,0.0,0.6666666666666666,0.3333333333333333,1,0.0,0.0,0.0,0.0,1.0,0,0,1,0.0,0.0,1.0,1,-0.34,-0.34,0.23,0.37,0.4,0,1,0,0.0,1.0,0.0,1,-0.1531,-0.1531,0.25,0.315,0.435,0,1,0,0.0,1.0,0.0
2005-09-25,1,-0.296,-0.296,0.0,0.268,0.732,0,1,0,0.0,1.0,0.0,0,,,,,,0,0,0,,,,0,,,,,,0,0,0,,,,1,-0.296,-0.296,0.0,0.268,0.732,0,1,0,0.0,1.0,0.0
2005-09-26,4,-0.0683,0.0,0.0,0.05775,0.94225,0,1,3,0.0,0.25,0.75,1,0.0,0.0,0.0,0.0,1.0,0,0,1,0.0,0.0,1.0,0,,,,,,0,0,0,,,,3,-0.09106666666666667,0.0,0.0,0.077,0.923,0,1,2,0.0,0.3333333333333333,0.6666666666666666
2005-09-27,3,0.17613333333333334,0.3612,0.22599999999999998,0.08633333333333333,0.6876666666666665,2,1,0,0.6666666666666666,0.3333333333333333,0.0,2,0.40080000000000005,0.40080000000000005,0.33899999999999997,0.0,0.661,2,0,0,1.0,0.0,0.0,0,,,,,,0,0,0,,,,1,-0.2732,-0.2732,0.0,0.259,0.741,0,1,0,0.0,1.0,0.0
2005-09-28,4,-0.4708,-0.47620000000000007,0.0,0.402,0.598,0,4,0,0.0,1.0,0.0,1,-0.34,-0.34,0.0,0.375,0.625,0,1,0,0.0,1.0,0.0,0,,,,,,0,0,0,,,,3,-0.5144000000000001,-0.6124,0.0,0.41100000000000003,0.589,0,3,0,0.0,1.0,0.0
2005-09-29,2,-0.23835,-0.23835,0.0,0.2185,0.7815,0,1,1,0.0,0.5,0.5,0,,,,,,0,0,0,,,,0,,,,,,0,0,0,,,,2,-0.23835,-0.23835,0.0,0.2185,0.7815,0,1,1,0.0,0.5,0.5
2005-09-30,4,-0.360425,-0.3286,0.0,0.33875,0.66125,0,3,1,0.0,0.75,0.25,0,,,,,,0,0,0,,,,0,,,,,,0,0,0,,,,4,-0.360425,-0.3286,0.0,0.33875,0.66125,0,3,1,0.0,0.75,0.25
2005-10-01,2,0.0,0.0,0.0,0.0,1.0,0,0,2,0.0,0.0,1.0,0,,,,,,0,0,0,,,,0,,,,,,0,0,0,,,,2,0.0,0.0,0.0,0.0,1.0,0,0,2,0.0,0.0,1.0
2005-10-02,2,-0.55845,-0.55845,0.0,0.575,0.425,0,2,0,0.0,1.0,0.0,0,,,,,,0,0,0,,,,2,-0.55845,-0.55845,0.0,0.575,0.425,0,2,0,0.0,1.0,0.0,0,,,,,,0,0,0,,,
