event_id,anchor_date,anchor_direction,anchor_absolute_return_pct,relative_trading_day,observation_date,all_oil_mean_sentiment,all_oil_negative_share,all_oil_headline_count,market_prices_mean_sentiment,market_prices_negative_share,market_prices_headline_count,supply_geopolitics_mean_sentiment,supply_geopolitics_negative_share,supply_geopolitics_headline_count,consumer_fuel_mean_sentiment,consumer_fuel_negative_share,consumer_fuel_headline_count
1,2003-03-21,decrease,8.607142857142858,-5,2003-03-14,0.0,0.0,1,,,0,,,0,0.0,0.0,1
1,2003-03-21,decrease,8.607142857142858,-4,2003-03-17,,,0,,,0,,,0,,,0
1,2003-03-21,decrease,8.607142857142858,-3,2003-03-18,,,0,,,0,,,0,,,0
1,2003-03-21,decrease,8.607142857142858,-2,2003-03-19,-0.58565,1.0,2,-0.5719,1.0,1,,,0,-0.5994,1.0,1
1,2003-03-21,decrease,8.607142857142858,-1,2003-03-20,-0.19432500000000003,0.5,4,,,0,-0.0593,0.3333333333333333,3,-0.5994,1.0,1
1,2003-03-21,decrease,8.607142857142858,0,2003-03-21,-0.2997,0.5,2,-0.5994,1.0,1,-0.2997,0.5,2,,,0
1,2003-03-21,decrease,8.607142857142858,1,2003-03-24,0.074875,0.25,4,-0.1531,1.0,1,0.074875,0.25,4,,,0
1,2003-03-21,decrease,8.607142857142858,2,2003-03-25,0.07415,0.5,2,,,0,0.4215,0.0,1,-0.2732,1.0,1
1,2003-03-21,decrease,8.607142857142858,3,2003-03-26,,,0,,,0,,,0,,,0
1,2003-03-21,decrease,8.607142857142858,4,2003-03-27,,,0,,,0,,,0,,,0
1,2003-03-21,decrease,8.607142857142858,5,2003-03-28,-0.035150000000000015,0.25,4,,,0,-0.04686666666666669,0.3333333333333333,3,0.0,0.0,1
2,2003-06-30,increase,5.2094717668488055,-5,2003-06-23,,,0,,,0,,,0,,,0
2,2003-06-30,increase,5.2094717668488055,-4,2003-06-24,,,0,,,0,,,0,,,0
2,2003-06-30,increase,5.2094717668488055,-3,2003-06-25,,,0,,,0,,,0,,,0
2,2003-06-30,increase,5.2094717668488055,-2,2003-06-26,-0.4404,1.0,1,,,0,-0.4404,1.0,1,,,0
2,2003-06-30,increase,5.2094717668488055,-1,2003-06-27,,,0,,,0,,,0,,,0
2,2003-06-30,increase,5.2094717668488055,0,2003-06-30,,,0,,,0,,,0,,,0
2,2003-06-30,increase,5.2094717668488055,1,2003-07-01,-0.4404,1.0,1,,,0,,,0,-0.4404,1.0,1
2,2003-06-30,increase,5.2094717668488055,2,2003-07-02,-0.2732,1.0,1,,,0,,,0,-0.2732,1.0,1
2,2003-06-30,increase,5.2094717668488055,3,2003-07-03,,,0,,,0,,,0,,,0
2,2003-06-30,increase,5.2094717668488055,4,2003-07-04,0.0,0.0,1,,,0,,,0,0.0,0.0,1
2,2003-06-30,increase,5.2094717668488055,5,2003-07-07,,,0,,,0,,,0,,,0
3,2003-09-02,decrease,5.263157894736848,-5,2003-08-26,0.0,0.0,1,,,0,0.0,0.0,1,,,0
3,2003-09-02,decrease,5.263157894736848,-4,2003-08-27,,,0,,,0,,,0,,,0
3,2003-09-02,decrease,5.263157894736848,-3,2003-08-28,,,0,,,0,,,0,,,0
3,2003-09-02,decrease,5.263157894736848,-2,2003-08-29,,,0,,,0,,,0,,,0
3,2003-09-02,decrease,5.263157894736848,-1,2003-09-01,,,0,,,0,,,0,,,0
3,2003-09-02,decrease,5.263157894736848,0,2003-09-02,,,0,,,0,,,0,,,0
3,2003-09-02,decrease,5.263157894736848,1,2003-09-03,,,0,,,0,,,0,,,0
3,2003-09-02,decrease,5.263157894736848,2,2003-09-04,,,0,,,0,,,0,,,0
3,2003-09-02,decrease,5.263157894736848,3,2003-09-05,,,0,,,0,,,0,,,0
3,2003-09-02,decrease,5.263157894736848,4,2003-09-08,,,0,,,0,,,0,,,0
3,2003-09-02,decrease,5.263157894736848,5,2003-09-09,,,0,,,0,,,0,,,0
4,2004-01-05,increase,9.306260575296088,-5,2003-12-24,,,0,,,0,,,0,,,0
4,2004-01-05,increase,9.306260575296088,-4,2003-12-29,,,0,,,0,,,0,,,0
4,2004-01-05,increase,9.306260575296088,-3,2003-12-30,0.0772,0.0,1,,,0,0.0772,0.0,1,,,0
4,2004-01-05,increase,9.306260575296088,-2,2003-12-31,,,0,,,0,,,0,,,0
4,2004-01-05,increase,9.306260575296088,-1,2004-01-02,0.5574,0.0,1,,,0,0.5574,0.0,1,,,0
4,2004-01-05,increase,9.306260575296088,0,2004-01-05,,,0,,,0,,,0,,,0
4,2004-01-05,increase,9.306260575296088,1,2004-01-06,,,0,,,0,,,0,,,0
4,2004-01-05,increase,9.306260575296088,2,2004-01-07,,,0,,,0,,,0,,,0
4,2004-01-05,increase,9.306260575296088,3,2004-01-08,,,0,,,0,,,0,,,0
4,2004-01-05,increase,9.306260575296088,4,2004-01-09,0.296,0.0,1,0.296,0.0,1,0.296,0.0,1,,,0
4,2004-01-05,increase,9.306260575296088,5,2004-01-12,,,0,,,0,,,0,,,0
5,2004-03-15,increase,4.97557997557998,-5,2004-03-08,,,0,,,0,,,0,,,0
5,2004-03-15,increase,4.97557997557998,-4,2004-03-09,,,0,,,0,,,0,,,0
5,2004-03-15,increase,4.97557997557998,-3,2004-03-10,,,0,,,0,,,0,,,0
5,2004-03-15,increase,4.97557997557998,-2,2004-03-11,,,0,,,0,,,0,,,0
5,2004-03-15,increase,4.97557997557998,-1,2004-03-12,,,0,,,0,,,0,,,0
5,2004-03-15,increase,4.97557997557998,0,2004-03-15,,,0,,,0,,,0,,,0
5,2004-03-15,increase,4.97557997557998,1,2004-03-16,,,0,,,0,,,0,,,0
5,2004-03-15,increase,4.97557997557998,2,2004-03-17,-0.5994,1.0,1,-0.5994,1.0,1,-0.5994,1.0,1,,,0
5,2004-03-15,increase,4.97557997557998,3,2004-03-18,0.0,0.0,2,0.0,0.0,1,,,0,0.0,0.0,1
5,2004-03-15,increase,4.97557997557998,4,2004-03-19,0.3612,0.0,1,0.3612,0.0,1,,,0,,,0
5,2004-03-15,increase,4.97557997557998,5,2004-03-22,,,0,,,0,,,0,,,0
6,2004-04-07,increase,5.050825921219815,-5,2004-03-31,-0.02345,0.5,2,-0.2732,1.0,1,0.2263,0.0,1,,,0
6,2004-04-07,increase,5.050825921219815,-4,2004-04-01,,,0,,,0,,,0,,,0
6,2004-04-07,increase,5.050825921219815,-3,2004-04-02,,,0,,,0,,,0,,,0
6,2004-04-07,increase,5.050825921219815,-2,2004-04-05,,,0,,,0,,,0,,,0
6,2004-04-07,increase,5.050825921219815,-1,2004-04-06,,,0,,,0,,,0,,,0
6,2004-04-07,increase,5.050825921219815,0,2004-04-07,0.0,0.0,1,,,0,,,0,0.0,0.0,1
6,2004-04-07,increase,5.050825921219815,1,2004-04-08,,,0,,,0,,,0,,,0
6,2004-04-07,increase,5.050825921219815,2,2004-04-09,,,0,,,0,,,0,,,0
6,2004-04-07,increase,5.050825921219815,3,2004-04-12,0.0,0.0,1,,,0,,,0,0.0,0.0,1
6,2004-04-07,increase,5.050825921219815,4,2004-04-13,,,0,,,0,,,0,,,0
6,2004-04-07,increase,5.050825921219815,5,2004-04-14,,,0,,,0,,,0,,,0
7,2004-06-01,increase,5.54054054054054,-5,2004-05-25,0.0,0.0,3,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1
7,2004-06-01,increase,5.54054054054054,-4,2004-05-26,-0.1366,0.5,2,-0.2732,1.0,1,,,0,0.0,0.0,1
7,2004-06-01,increase,5.54054054054054,-3,2004-05-27,0.0,0.0,1,0.0,0.0,1,,,0,,,0
7,2004-06-01,increase,5.54054054054054,-2,2004-05-28,0.2283666666666667,0.0,3,0.2294,0.0,2,0.2263,0.0,1,,,0
7,2004-06-01,increase,5.54054054054054,-1,2004-05-31,-0.1366,0.5,2,-0.2732,1.0,1,-0.2732,1.0,1,0.0,0.0,1
7,2004-06-01,increase,5.54054054054054,0,2004-06-01,0.03835714285714286,0.2857142857142857,7,0.23653333333333335,0.0,3,0.20095,0.0,2,-0.28099999999999997,0.6666666666666666,3
7,2004-06-01,increase,5.54054054054054,1,2004-06-02,0.0744,0.16666666666666666,6,0.23886666666666667,0.0,3,0.0,0.0,1,-0.1351,0.5,2
7,2004-06-01,increase,5.54054054054054,2,2004-06-03,0.15897999999999998,0.0,5,0.0,0.0,2,0.39744999999999997,0.0,2,0.0,0.0,1
7,2004-06-01,increase,5.54054054054054,3,2004-06-04,-0.07655,0.5,2,-0.1531,1.0,1,,,0,0.0,0.0,1
7,2004-06-01,increase,5.54054054054054,4,2004-06-07,-0.4588,1.0,1,,,0,-0.4588,1.0,1,,,0
7,2004-06-01,increase,5.54054054054054,5,2004-06-08,0.296,0.0,1,0.296,0.0,1,,,0,,,0
8,2004-07-01,increase,7.104154124021678,-5,2004-06-24,,,0,,,0,,,0,,,0
8,2004-07-01,increase,7.104154124021678,-4,2004-06-25,,,0,,,0,,,0,,,0
8,2004-07-01,increase,7.104154124021678,-3,2004-06-28,-0.3182,1.0,1,,,0,,,0,-0.3182,1.0,1
8,2004-07-01,increase,7.104154124021678,-2,2004-06-29,,,0,,,0,,,0,,,0
8,2004-07-01,increase,7.104154124021678,-1,2004-06-30,,,0,,,0,,,0,,,0
8,2004-07-01,increase,7.104154124021678,0,2004-07-01,0.0,0.0,1,,,0,0.0,0.0,1,,,0
8,2004-07-01,increase,7.104154124021678,1,2004-07-02,,,0,,,0,,,0,,,0
8,2004-07-01,increase,7.104154124021678,2,2004-07-05,-0.5267,1.0,1,,,0,-0.5267,1.0,1,,,0
8,2004-07-01,increase,7.104154124021678,3,2004-07-06,-0.4939,1.0,1,,,0,,,0,-0.4939,1.0,1
8,2004-07-01,increase,7.104154124021678,4,2004-07-07,-0.1366,0.5,2,0.0,0.0,1,,,0,-0.2732,1.0,1
8,2004-07-01,increase,7.104154124021678,5,2004-07-08,-0.3286,1.0,2,,,0,-0.3612,1.0,1,-0.296,1.0,1
9,2004-09-02,increase,6.507537688442211,-5,2004-08-25,-0.21075,0.5,2,0.0,0.0,1,,,0,-0.4215,1.0,1
9,2004-09-02,increase,6.507537688442211,-4,2004-08-26,-0.099675,0.5,4,-0.1329,0.6666666666666666,3,,,0,0.0,0.0,1
9,2004-09-02,increase,6.507537688442211,-3,2004-08-27,0.3412,0.0,1,0.3412,0.0,1,0.3412,0.0,1,,,0
9,2004-09-02,increase,6.507537688442211,-2,2004-08-30,,,0,,,0,,,0,,,0
9,2004-09-02,increase,6.507537688442211,-1,2004-08-31,-0.4588,1.0,1,,,0,-0.4588,1.0,1,,,0
9,2004-09-02,increase,6.507537688442211,0,2004-09-02,-0.044275,0.5,4,-0.06275,0.5,2,-0.0516,1.0,1,0.0,0.0,1
9,2004-09-02,increase,6.507537688442211,1,2004-09-03,0.28969999999999996,0.0,4,0.3862666666666666,0.0,3,,,0,0.1591,0.0,2
9,2004-09-02,increase,6.507537688442211,2,2004-09-06,,,0,,,0,,,0,,,0
9,2004-09-02,increase,6.507537688442211,3,2004-09-07,-0.1779,1.0,1,,,0,-0.1779,1.0,1,,,0
9,2004-09-02,increase,6.507537688442211,4,2004-09-08,,,0,,,0,,,0,,,0
9,2004-09-02,increase,6.507537688442211,5,2004-09-09,0.0,0.0,1,,,0,0.0,0.0,1,,,0
10,2004-09-17,increase,5.899705014749257,-5,2004-09-10,0.0,0.0,1,,,0,0.0,0.0,1,,,0
10,2004-09-17,increase,5.899705014749257,-4,2004-09-13,,,0,,,0,,,0,,,0
10,2004-09-17,increase,5.899705014749257,-3,2004-09-14,,,0,,,0,,,0,,,0
10,2004-09-17,increase,5.899705014749257,-2,2004-09-15,,,0,,,0,,,0,,,0
10,2004-09-17,increase,5.899705014749257,-1,2004-09-16,0.0258,0.0,2,0.0516,0.0,1,0.0258,0.0,2,,,0
10,2004-09-17,increase,5.899705014749257,0,2004-09-17,0.0,0.0,1,,,0,,,0,0.0,0.0,1
10,2004-09-17,increase,5.899705014749257,1,2004-09-20,0.0,0.0,1,0.0,0.0,1,,,0,,,0
10,2004-09-17,increase,5.899705014749257,2,2004-09-21,0.0,0.0,1,0.0,0.0,1,,,0,,,0
10,2004-09-17,increase,5.899705014749257,3,2004-09-22,,,0,,,0,,,0,,,0
10,2004-09-17,increase,5.899705014749257,4,2004-09-23,-0.24695,0.5,2,-0.24695,0.5,2,,,0,,,0
10,2004-09-17,increase,5.899705014749257,5,2004-09-24,0.0,0.0,3,0.0,0.0,2,,,0,0.0,0.0,1
11,2004-11-15,decrease,4.863295427050563,-5,2004-11-08,,,0,,,0,,,0,,,0
11,2004-11-15,decrease,4.863295427050563,-4,2004-11-09,0.0,0.0,1,0.0,0.0,1,,,0,,,0
11,2004-11-15,decrease,4.863295427050563,-3,2004-11-10,0.02285999999999999,0.4,5,0.16795,0.5,2,,,0,-0.07386666666666666,0.3333333333333333,3
11,2004-11-15,decrease,4.863295427050563,-2,2004-11-11,,,0,,,0,,,0,,,0
11,2004-11-15,decrease,4.863295427050563,-1,2004-11-12,-0.3182,1.0,1,-0.3182,1.0,1,,,0,,,0
11,2004-11-15,decrease,4.863295427050563,0,2004-11-15,,,0,,,0,,,0,,,0
11,2004-11-15,decrease,4.863295427050563,1,2004-11-16,-0.4767,1.0,1,,,0,-0.4767,1.0,1,,,0
11,2004-11-15,decrease,4.863295427050563,2,2004-11-17,-0.49100000000000005,1.0,3,,,0,-0.49100000000000005,1.0,3,,,0
11,2004-11-15,decrease,4.863295427050563,3,2004-11-18,,,0,,,0,,,0,,,0
11,2004-11-15,decrease,4.863295427050563,4,2004-11-19,0.0,0.0,1,,,0,,,0,0.0,0.0,1
11,2004-11-15,decrease,4.863295427050563,5,2004-11-22,,,0,,,0,,,0,,,0
12,2004-12-15,increase,12.152308938698342,-5,2004-12-08,0.0,0.0,1,0.0,0.0,1,,,0,,,0
12,2004-12-15,increase,12.152308938698342,-4,2004-12-09,-0.0129,0.0,2,,,0,,,0,-0.0129,0.0,2
12,2004-12-15,increase,12.152308938698342,-3,2004-12-10,0.0,0.0,1,,,0,,,0,0.0,0.0,1
12,2004-12-15,increase,12.152308938698342,-2,2004-12-13,0.0,0.0,1,,,0,,,0,0.0,0.0,1
12,2004-12-15,increase,12.152308938698342,-1,2004-12-14,,,0,,,0,,,0,,,0
12,2004-12-15,increase,12.152308938698342,0,2004-12-15,0.1591,0.0,2,,,0,0.3182,0.0,1,0.0,0.0,1
12,2004-12-15,increase,12.152308938698342,1,2004-12-16,0.296,0.0,1,0.296,0.0,1,,,0,,,0
12,2004-12-15,increase,12.152308938698342,2,2004-12-17,,,0,,,0,,,0,,,0
12,2004-12-15,increase,12.152308938698342,3,2004-12-20,,,0,,,0,,,0,,,0
12,2004-12-15,increase,12.152308938698342,4,2004-12-21,0.0,0.0,1,,,0,,,0,0.0,0.0,1
12,2004-12-15,increase,12.152308938698342,5,2004-12-22,,,0,,,0,,,0,,,0
13,2005-03-23,decrease,6.986820725762765,-5,2005-03-16,0.3182,0.0,1,,,0,0.3182,0.0,1,,,0
13,2005-03-23,decrease,6.986820725762765,-4,2005-03-17,-0.045825000000000005,0.25,4,-0.12040000000000001,0.3333333333333333,3,-0.09165000000000001,0.5,2,0.0,0.0,1
13,2005-03-23,decrease,6.986820725762765,-3,2005-03-18,-0.2732,1.0,1,,,0,,,0,-0.2732,1.0,1
13,2005-03-23,decrease,6.986820725762765,-2,2005-03-21,0.100475,0.0,4,0.20095,0.0,2,,,0,0.0,0.0,2
13,2005-03-23,decrease,6.986820725762765,-1,2005-03-22,-0.1897333333333333,0.6666666666666666,3,,,0,,,0,-0.1897333333333333,0.6666666666666666,3
13,2005-03-23,decrease,6.986820725762765,0,2005-03-23,0.0,0.0,1,,,0,,,0,0.0,0.0,1
13,2005-03-23,decrease,6.986820725762765,1,2005-03-24,0.0,0.0,1,0.0,0.0,1,,,0,,,0
13,2005-03-23,decrease,6.986820725762765,2,2005-03-28,,,0,,,0,,,0,,,0
13,2005-03-23,decrease,6.986820725762765,3,2005-03-29,0.1806,0.0,2,0.1806,0.0,2,,,0,,,0
13,2005-03-23,decrease,6.986820725762765,4,2005-03-30,,,0,,,0,,,0,,,0
13,2005-03-23,decrease,6.986820725762765,5,2005-03-31,,,0,,,0,,,0,,,0
14,2005-04-19,increase,4.549197200494026,-5,2005-04-12,-0.10265,0.25,4,,,0,0.2263,0.0,1,-0.21230000000000002,0.3333333333333333,3
14,2005-04-19,increase,4.549197200494026,-4,2005-04-13,0.14227499999999998,0.25,4,,,0,0.28076666666666666,0.0,3,-0.2732,1.0,1
14,2005-04-19,increase,4.549197200494026,-3,2005-04-14,,,0,,,0,,,0,,,0
14,2005-04-19,increase,4.549197200494026,-2,2005-04-15,-0.4215,1.0,1,,,0,,,0,-0.4215,1.0,1
14,2005-04-19,increase,4.549197200494026,-1,2005-04-18,,,0,,,0,,,0,,,0
14,2005-04-19,increase,4.549197200494026,0,2005-04-19,-0.05135,0.5,2,,,0,,,0,-0.05135,0.5,2
14,2005-04-19,increase,4.549197200494026,1,2005-04-20,,,0,,,0,,,0,,,0
14,2005-04-19,increase,4.549197200494026,2,2005-04-21,,,0,,,0,,,0,,,0
14,2005-04-19,increase,4.549197200494026,3,2005-04-22,0.0,0.0,2,,,0,,,0,0.0,0.0,2
14,2005-04-19,increase,4.549197200494026,4,2005-04-25,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,,,0
14,2005-04-19,increase,4.549197200494026,5,2005-04-26,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,,,0
15,2005-06-17,increase,4.825046040515657,-5,2005-06-10,0.34,0.0,1,,,0,,,0,0.34,0.0,1
15,2005-06-17,increase,4.825046040515657,-4,2005-06-13,,,0,,,0,,,0,,,0
15,2005-06-17,increase,4.825046040515657,-3,2005-06-14,0.0,0.0,1,0.0,0.0,1,,,0,,,0
15,2005-06-17,increase,4.825046040515657,-2,2005-06-15,,,0,,,0,,,0,,,0
15,2005-06-17,increase,4.825046040515657,-1,2005-06-16,-0.23329999999999998,0.6666666666666666,3,,,0,-0.064,0.5,2,-0.34995,1.0,2
15,2005-06-17,increase,4.825046040515657,0,2005-06-17,,,0,,,0,,,0,,,0
15,2005-06-17,increase,4.825046040515657,1,2005-06-20,0.14049999999999999,0.0,3,0.4215,0.0,1,,,0,0.0,0.0,2
15,2005-06-17,increase,4.825046040515657,2,2005-06-21,-0.09545,0.25,4,0.0,0.0,2,,,0,-0.1909,0.5,2
15,2005-06-17,increase,4.825046040515657,3,2005-06-22,0.0,0.0,2,0.0,0.0,2,0.0,0.0,1,,,0
15,2005-06-17,increase,4.825046040515657,4,2005-06-23,,,0,,,0,,,0,,,0
15,2005-06-17,increase,4.825046040515657,5,2005-06-24,0.0,0.0,2,0.0,0.0,2,,,0,,,0
16,2005-07-12,increase,5.080213903743314,-5,2005-07-05,,,0,,,0,,,0,,,0
16,2005-07-12,increase,5.080213903743314,-4,2005-07-06,0.0,0.0,2,0.0,0.0,1,0.0,0.0,1,,,0
16,2005-07-12,increase,5.080213903743314,-3,2005-07-07,-0.1101,0.25,4,-0.1101,0.25,4,,,0,,,0
16,2005-07-12,increase,5.080213903743314,-2,2005-07-08,,,0,,,0,,,0,,,0
16,2005-07-12,increase,5.080213903743314,-1,2005-07-11,,,0,,,0,,,0,,,0
16,2005-07-12,increase,5.080213903743314,0,2005-07-12,-0.10296666666666666,0.3333333333333333,3,0.0,0.0,1,,,0,-0.15445,0.5,2
16,2005-07-12,increase,5.080213903743314,1,2005-07-13,0.0,0.0,1,0.0,0.0,1,,,0,,,0
16,2005-07-12,increase,5.080213903743314,2,2005-07-14,,,0,,,0,,,0,,,0
16,2005-07-12,increase,5.080213903743314,3,2005-07-15,,,0,,,0,,,0,,,0
16,2005-07-12,increase,5.080213903743314,4,2005-07-18,0.0,0.0,2,,,0,,,0,0.0,0.0,2
16,2005-07-12,increase,5.080213903743314,5,2005-07-19,-0.296,1.0,1,,,0,,,0,-0.296,1.0,1
17,2005-09-19,increase,5.886243386243395,-5,2005-09-12,0.05838333333333334,0.3333333333333333,6,,,0,-0.4215,1.0,1,0.15436,0.2,5
17,2005-09-19,increase,5.886243386243395,-4,2005-09-13,-0.01422,0.4,5,-0.1531,1.0,1,,,0,0.020500000000000004,0.25,4
17,2005-09-19,increase,5.886243386243395,-3,2005-09-14,0.10138333333333334,0.3333333333333333,6,0.0,0.0,1,-0.25,1.0,1,0.21457500000000002,0.25,4
17,2005-09-19,increase,5.886243386243395,-2,2005-09-15,0.08895,0.0,2,0.0,0.0,1,,,0,0.1779,0.0,1
17,2005-09-19,increase,5.886243386243395,-1,2005-09-16,-0.0843,0.2,5,0.0,0.0,1,,,0,-0.105375,0.25,4
17,2005-09-19,increase,5.886243386243395,0,2005-09-19,0.12955999999999998,0.0,5,0.0,0.0,1,,,0,0.16194999999999998,0.0,4
17,2005-09-19,increase,5.886243386243395,1,2005-09-20,0.013044444444444438,0.2222222222222222,9,-0.4939,1.0,1,0.0,0.0,1,0.08732857142857142,0.14285714285714285,7
17,2005-09-19,increase,5.886243386243395,2,2005-09-21,0.046299999999999994,0.0,5,,,0,0.0,0.0,1,0.057874999999999996,0.0,4
17,2005-09-19,increase,5.886243386243395,3,2005-09-22,0.1052875,0.0,8,,,0,0.4404,0.0,1,0.05741428571428571,0.0,7
17,2005-09-19,increase,5.886243386243395,4,2005-09-23,-0.1423142857142857,0.42857142857142855,7,,,0,0.0,0.0,1,-0.16603333333333334,0.5,6
17,2005-09-19,increase,5.886243386243395,5,2005-09-26,-0.0683,0.25,4,0.0,0.0,1,,,0,-0.09106666666666667,0.3333333333333333,3
18,2006-01-03,increase,5.433664724031528,-5,2005-12-23,,,0,,,0,,,0,,,0
18,2006-01-03,increase,5.433664724031528,-4,2005-12-26,-0.7579,1.0,1,,,0,,,0,-0.7579,1.0,1
18,2006-01-03,increase,5.433664724031528,-3,2005-12-28,-0.5859,1.0,1,-0.5859,1.0,1,,,0,,,0
18,2006-01-03,increase,5.433664724031528,-2,2005-12-29,,,0,,,0,,,0,,,0
18,2006-01-03,increase,5.433664724031528,-1,2005-12-30,,,0,,,0,,,0,,,0
18,2006-01-03,increase,5.433664724031528,0,2006-01-03,-0.296,1.0,1,,,0,,,0,-0.296,1.0,1
18,2006-01-03,increase,5.433664724031528,1,2006-01-04,,,0,,,0,,,0,,,0
18,2006-01-03,increase,5.433664724031528,2,2006-01-05,,,0,,,0,,,0,,,0
18,2006-01-03,increase,5.433664724031528,3,2006-01-06,-0.1909,0.5,2,,,0,,,0,-0.1909,0.5,2
18,2006-01-03,increase,5.433664724031528,4,2006-01-09,,,0,,,0,,,0,,,0
18,2006-01-03,increase,5.433664724031528,5,2006-01-10,,,0,,,0,,,0,,,0
19,2006-06-09,increase,5.124695863746953,-5,2006-06-02,0.0,0.0,1,,,0,,,0,0.0,0.0,1
19,2006-06-09,increase,5.124695863746953,-4,2006-06-05,0.12726666666666667,0.0,3,,,0,0.0,0.0,2,0.3818,0.0,1
19,2006-06-09,increase,5.124695863746953,-3,2006-06-06,0.4019,0.0,1,,,0,,,0,0.4019,0.0,1
19,2006-06-09,increase,5.124695863746953,-2,2006-06-07,,,0,,,0,,,0,,,0
19,2006-06-09,increase,5.124695863746953,-1,2006-06-08,0.057185714285714284,0.14285714285714285,7,0.0,0.0,1,,,0,0.06671666666666666,0.16666666666666666,6
19,2006-06-09,increase,5.124695863746953,0,2006-06-09,0.0,0.0,1,,,0,,,0,0.0,0.0,1
19,2006-06-09,increase,5.124695863746953,1,2006-06-12,0.05695,0.0,2,0.0,0.0,1,,,0,0.1139,0.0,1
19,2006-06-09,increase,5.124695863746953,2,2006-06-13,-0.4767,1.0,1,,,0,,,0,-0.4767,1.0,1
19,2006-06-09,increase,5.124695863746953,3,2006-06-14,,,0,,,0,,,0,,,0
19,2006-06-09,increase,5.124695863746953,4,2006-06-15,,,0,,,0,,,0,,,0
19,2006-06-09,increase,5.124695863746953,5,2006-06-16,-0.4215,1.0,1,,,0,,,0,-0.4215,1.0,1
20,2006-07-19,decrease,4.912373871481668,-5,2006-07-12,0.0,0.0,1,,,0,,,0,0.0,0.0,1
20,2006-07-19,decrease,4.912373871481668,-4,2006-07-13,0.0,0.0,1,,,0,,,0,0.0,0.0,1
20,2006-07-19,decrease,4.912373871481668,-3,2006-07-14,0.00645,0.0,4,0.0,0.0,1,,,0,0.0086,0.0,3
20,2006-07-19,decrease,4.912373871481668,-2,2006-07-17,-0.21075,0.5,2,-0.4215,1.0,1,,,0,0.0,0.0,1
20,2006-07-19,decrease,4.912373871481668,-1,2006-07-18,0.0,0.0,1,,,0,,,0,0.0,0.0,1
20,2006-07-19,decrease,4.912373871481668,0,2006-07-19,-0.21075,0.5,2,,,0,,,0,-0.21075,0.5,2
20,2006-07-19,decrease,4.912373871481668,1,2006-07-20,,,0,,,0,,,0,,,0
20,2006-07-19,decrease,4.912373871481668,2,2006-07-21,-0.009033333333333319,0.3333333333333333,3,,,0,0.2911,0.0,1,-0.1591,0.5,2
20,2006-07-19,decrease,4.912373871481668,3,2006-07-24,0.011099999999999999,0.5,2,-0.296,1.0,1,-0.296,1.0,1,0.3182,0.0,1
20,2006-07-19,decrease,4.912373871481668,4,2006-07-25,0.125,0.0,2,,,0,0.25,0.0,1,0.0,0.0,1
20,2006-07-19,decrease,4.912373871481668,5,2006-07-26,,,0,,,0,,,0,,,0
21,2006-09-20,decrease,5.48624440179143,-5,2006-09-13,-0.296,1.0,1,,,0,,,0,-0.296,1.0,1
21,2006-09-20,decrease,5.48624440179143,-4,2006-09-14,,,0,,,0,,,0,,,0
21,2006-09-20,decrease,5.48624440179143,-3,2006-09-15,0.0,0.0,1,,,0,,,0,0.0,0.0,1
21,2006-09-20,decrease,5.48624440179143,-2,2006-09-18,0.4588,0.0,1,,,0,0.4588,0.0,1,,,0
21,2006-09-20,decrease,5.48624440179143,-1,2006-09-19,-0.124875,0.5,4,,,0,-0.2263,1.0,1,-0.09106666666666667,0.3333333333333333,3
21,2006-09-20,decrease,5.48624440179143,0,2006-09-20,0.0,0.0,1,,,0,,,0,0.0,0.0,1
21,2006-09-20,decrease,5.48624440179143,1,2006-09-21,,,0,,,0,,,0,,,0
21,2006-09-20,decrease,5.48624440179143,2,2006-09-22,,,0,,,0,,,0,,,0
21,2006-09-20,decrease,5.48624440179143,3,2006-09-25,,,0,,,0,,,0,,,0
21,2006-09-20,decrease,5.48624440179143,4,2006-09-26,-0.03484999999999999,0.5,2,,,0,0.2263,0.0,1,-0.296,1.0,1
21,2006-09-20,decrease,5.48624440179143,5,2006-09-27,,,0,,,0,,,0,,,0
22,2007-02-16,increase,4.663594470046095,-5,2007-02-09,,,0,,,0,,,0,,,0
22,2007-02-16,increase,4.663594470046095,-4,2007-02-12,,,0,,,0,,,0,,,0
22,2007-02-16,increase,4.663594470046095,-3,2007-02-13,,,0,,,0,,,0,,,0
22,2007-02-16,increase,4.663594470046095,-2,2007-02-14,,,0,,,0,,,0,,,0
22,2007-02-16,increase,4.663594470046095,-1,2007-02-15,,,0,,,0,,,0,,,0
22,2007-02-16,increase,4.663594470046095,0,2007-02-16,,,0,,,0,,,0,,,0
22,2007-02-16,increase,4.663594470046095,1,2007-02-20,0.20095,0.0,2,,,0,0.4019,0.0,1,0.0,0.0,1
22,2007-02-16,increase,4.663594470046095,2,2007-02-21,,,0,,,0,,,0,,,0
22,2007-02-16,increase,4.663594470046095,3,2007-02-22,,,0,,,0,,,0,,,0
22,2007-02-16,increase,4.663594470046095,4,2007-02-23,0.2263,0.0,1,0.2263,0.0,1,,,0,,,0
22,2007-02-16,increase,4.663594470046095,5,2007-02-26,,,0,,,0,,,0,,,0
